id,equipment_id,scheduled_date,completed_date,maintenance_type,description,parts_replaced,cost,technician_name,predicted_failure_component,ml_confidence_score,downtime_hours,is_completed,created_at
afa7eff0-30e9-476e-b23f-dcac00bf8cbe,d7c9ef83-f02e-480d-8d01-0ace3407745f,2024-09-01,2024-09-03,predictive,Predictive maintenance: tracks/tires service,"[""electrical""]",816.54,Robert Ballard,engine,0.958,2.1,True,2024-08-28
51dc362a-1c8b-436c-b526-e300fbeaa73a,010cddd3-f65f-4f22-9b62-738a8c09e451,2024-12-23,2024-12-28,predictive,Predictive maintenance: hydraulic_system service,"[""boom"", ""hydraulic_system"", ""bucket""]",45.51,Melissa Wong,filters,0.951,1.9,True,2024-12-17
eafd673d-22f4-4872-ad04-82f43aff28c3,2773ef9f-ae14-4f4d-bb2c-52b34e45a83d,2025-05-29,2025-05-29,scheduled,Scheduled maintenance: filters service,[],2.49,Donald Vasquez,,,20.1,True,2025-05-27
979c937d-64d0-41b8-b689-9a82f509376c,6eb3c128-7f31-49ca-8af6-cacf3145b1c2,2026-06-05,2026-06-08,predictive,Predictive maintenance: engine service,"[""tracks/tires"", ""engine""]",23.57,Gerald Hart,engine,0.699,41.2,True,2026-05-29
fa71da20-151c-44ec-a4ef-37f542d7a980,3e98e2e0-73b6-461c-801d-7d243841b131,2026-04-15,2026-04-15,scheduled,Scheduled maintenance: transmission service,"[""boom""]",182.14,Jenna Brennan,,,9.0,True,2026-04-14
e342f0f8-d070-4128-af13-575492fc6338,ba105fd9-2a4d-42f3-a3a5-82d883912a21,2025-11-16,2025-11-18,inspection,Inspection maintenance: bucket service,[],42.74,Pamela Chavez,,,5.9,True,2025-11-10
8b5e3ac5-d471-4b85-bc46-0260f7565eec,e8ecf91b-f527-474a-8b94-06595d7e34e5,2026-03-01,2026-03-04,scheduled,Scheduled maintenance: transmission service,"[""belts"", ""engine""]",391.58,Anthony Stafford,,,1.6,True,2026-02-18
b6229786-5c3c-4b8b-9581-11cf3d92614c,c98a739e-0962-412c-9625-b5b78614d117,2026-05-06,2026-05-09,predictive,Predictive maintenance: filters service,"[""bucket""]",702.18,Julie Wolfe,belts,0.716,10.3,True,2026-04-26
e92cfa21-d8c6-46b1-8799-f346dfbd26e7,f20415e9-40e3-425d-ac11-41d3aa28248a,2026-04-16,2026-04-17,emergency,Emergency maintenance: boom service,[],159.34,Samantha Arnold,,,10.0,True,2026-04-13
001118a4-bcea-4660-b847-6ae40db57fdf,f1b4d8ee-ca3f-4950-8d28-3bd74f725346,2025-10-27,2025-10-29,scheduled,Scheduled maintenance: engine service,[],459.29,Becky Johnson,,,4.7,True,2025-10-22
76010113-c18f-49db-a870-a49d016a33f2,1cc3d635-aefe-4faf-93c9-ab1eec036b0a,2026-01-18,2026-01-21,inspection,Inspection maintenance: bucket service,"[""transmission"", ""engine""]",810.77,Jody Patterson,,,7.2,True,2026-01-14
1cc5978d-7364-4318-a302-4882001c278e,e2a6e5bf-afa9-4fa2-a0a8-326ffc691ff4,2025-05-06,2025-05-09,scheduled,Scheduled maintenance: boom service,"[""hydraulic_system"", ""filters""]",136.94,Lisa Foster,,,7.5,True,2025-04-25
cc07c387-36fc-48a7-8230-0c0fbc3af182,553ecd0d-9304-43ec-90c5-948a90fd24fa,2025-07-17,2025-07-18,scheduled,Scheduled maintenance: engine service,[],730.36,Laura Turner,,,2.0,True,2025-07-05
9ead035b-7385-4c9d-8371-eca1894ec245,620b4e94-ec7b-4abc-8e70-f3e7fb3b8cda,2025-12-09,2025-12-10,predictive,Predictive maintenance: filters service,"[""hydraulic_system"", ""filters"", ""tracks/tires""]",554.15,Kimberly Young,hydraulic_system,0.784,2.7,True,2025-11-29
3b1afbcd-4a7f-4a88-9622-73c41a997fdd,5bbe024d-be7f-4dea-9af4-446027d6e8b5,2026-02-01,2026-02-03,inspection,Inspection maintenance: bucket service,"[""tracks/tires"", ""bucket"", ""boom""]",156.76,Sheena Alexander,,,0.4,True,2026-01-25
1b113d84-04d5-4738-9327-c5119413e27c,98b237f2-21f1-44b2-926d-a40d7086ae19,2025-05-12,2025-05-17,predictive,Predictive maintenance: hydraulic_system service,"[""belts""]",204.22,Chase Snyder,engine,0.822,9.2,True,2025-04-28
0daff53d-c4b8-43c9-95aa-af0bbad64e1b,1dce7fc2-4f7e-4246-8958-4e31a35460a8,2026-03-16,2026-03-16,inspection,Inspection maintenance: tracks/tires service,[],627.02,James Chung,,,21.8,True,2026-03-02
7fd6c3cc-f1d8-4752-8915-e28a8a403ca3,54411a6d-67c8-4476-8f14-9964722d407e,2025-09-12,2025-09-13,scheduled,Scheduled maintenance: bucket service,[],3575.22,Susan Blackburn,,,1.2,True,2025-09-08
78fc3051-c8eb-4832-96ab-10610cc6c845,f7b9c56a-64cc-4252-9668-3ca9016df1cd,2025-05-22,2025-05-25,predictive,Predictive maintenance: boom service,"[""engine"", ""electrical"", ""bucket""]",270.21,Wanda Bruce,hydraulic_system,0.789,10.0,True,2025-05-14
249f8be6-6c47-4076-82ce-d0fddbaefb61,bb0fe6b8-0fe1-460a-9f6a-a46d0e37c137,2026-05-21,2026-05-24,inspection,Inspection maintenance: filters service,"[""transmission"", ""belts"", ""filters""]",298.37,Leonard Mcclure,,,9.6,True,2026-05-16
564d9f3f-d476-44da-b923-6bbab75d0b44,31610fc4-9e43-43fe-bf58-914559dbb82e,2025-11-25,2025-11-28,predictive,Predictive maintenance: hydraulic_system service,[],477.87,Carl Combs,bucket,0.804,12.2,True,2025-11-20
b407ceac-ab1d-4bf3-8a95-2704f0de8d4f,1bd492aa-2713-42fc-81df-a98e116b5a59,2024-12-17,2024-12-18,scheduled,Scheduled maintenance: engine service,"[""filters"", ""belts""]",983.41,Maria Salinas,,,12.9,True,2024-12-16
d71e99f6-7e2d-4051-80bf-87b8f1c82a05,f7c15745-4bc1-4282-8037-a0ee456cae2b,2025-03-25,2025-03-26,inspection,Inspection maintenance: boom service,"[""electrical""]",1574.21,Drew Carrillo,,,3.6,True,2025-03-14
51e9dc2e-e009-422b-8a8c-b1e0c8e9c384,8eba96a4-686f-4a58-9453-a156502b68e7,2025-05-06,2025-05-06,predictive,Predictive maintenance: electrical service,"[""boom"", ""electrical"", ""transmission""]",344.95,Nicole Woods,boom,0.958,1.1,True,2025-05-03
b84b6d35-1217-4f15-bfe1-ff8245824271,34f67dd0-61c6-4994-8301-feea4be369f0,2025-04-25,2025-04-25,scheduled,Scheduled maintenance: electrical service,"[""transmission"", ""bucket"", ""boom""]",138.61,Alyssa Cortez,,,6.9,True,2025-04-15
a8137ecb-4bb9-4a30-95cc-07775acd2e55,13b5d722-8edd-41ee-9172-5643d815492f,2025-06-21,2025-06-25,emergency,Emergency maintenance: belts service,[],2248.22,April George,,,0.2,True,2025-06-18
e6f98e98-d4d7-42b9-80f8-0b53a1184b09,bed544c7-5670-4b80-964c-5b67f3692df4,2024-11-17,2024-11-19,scheduled,Scheduled maintenance: electrical service,"[""belts""]",763.22,Brandon Ponce,,,0.8,True,2024-11-13
de602d84-d18f-440a-9c35-753e957de365,a9e7eda7-3202-4bfa-8a5f-976bec226a8a,2024-10-11,2024-10-15,scheduled,Scheduled maintenance: hydraulic_system service,"[""filters"", ""hydraulic_system""]",113.58,Debra Guerrero,,,1.3,True,2024-10-10
12e9df60-0617-4d0e-b0ba-b98529128a97,2e1d8afd-a03a-42e3-9df8-82727a84b701,2025-10-06,2025-10-06,inspection,Inspection maintenance: engine service,[],186.22,Tyler Peterson,,,15.0,True,2025-10-04
b9ef05ed-6d47-4fee-af50-78b93d031db5,c4b2c196-1129-4ab1-afe7-10c94f191a12,2024-10-05,2024-10-08,predictive,Predictive maintenance: tracks/tires service,"[""boom""]",2875.18,Daniel Garcia,engine,0.703,9.1,True,2024-09-23
904541ad-0cab-47cb-9a8f-eed4c2ca3272,6d59c162-5c67-4eef-9d4a-829c079728ac,2025-09-19,,predictive,Predictive maintenance: hydraulic_system service,"[""engine""]",1966.02,Christopher Ramos,belts,0.932,6.5,False,2025-09-10
d0eb027c-c655-4f7c-a427-3f5d889c7011,a0da5a7c-f919-4b54-a421-ff8cb1c664c5,2025-09-05,,scheduled,Scheduled maintenance: filters service,"[""bucket"", ""engine"", ""hydraulic_system""]",409.43,Erica Holt,,,5.6,False,2025-08-27
b9fdc7d5-86b0-45a1-97bd-e174159b93eb,5c37c756-102a-4b6e-9c5b-779b83c9fc1b,2025-10-31,2025-11-02,scheduled,Scheduled maintenance: boom service,[],580.47,Janet Taylor,,,5.0,True,2025-10-21
87ceb068-60b6-4e2f-a338-250bed255d8e,2be59483-10b7-4e21-b720-b10876783841,2025-12-04,2025-12-07,scheduled,Scheduled maintenance: transmission service,"[""electrical""]",240.64,Linda Moore,,,0.7,True,2025-12-01
b64aa8b2-c471-4c6a-955e-128c508a36f1,30c0e668-7f1d-4cb6-be47-028c51896cb2,2025-04-09,2025-04-12,predictive,Predictive maintenance: filters service,"[""bucket"", ""filters"", ""transmission""]",284.62,Anita Best,bucket,0.661,36.1,True,2025-03-27
fdc164fc-b592-41fa-8dcc-75754608fc14,1fddfa33-3e6a-478d-a550-373abc3af7e0,2026-07-15,2026-07-17,emergency,Emergency maintenance: tracks/tires service,[],656.95,Nathan Harvey,,,1.1,True,2026-07-02
b20ed6f4-3dbd-4348-9edb-14d319cd8f4c,09dd5ba3-0ee1-4a11-9e4d-5551c070e56d,2025-09-17,2025-09-18,inspection,Inspection maintenance: filters service,"[""belts"", ""boom""]",20.18,Patricia Underwood,,,1.3,True,2025-09-13
f29281a2-a94b-4161-8679-2e0cf401001a,36abd37b-7941-4398-bc33-c6512a939d89,2025-06-04,2025-06-05,emergency,Emergency maintenance: engine service,[],208.38,Cristina Petersen,,,5.6,True,2025-05-24
ca0e60ff-dbb0-4ec2-859a-197f008d9d76,950d7a86-1092-4549-af29-be32132f5e1c,2026-03-18,2026-03-23,scheduled,Scheduled maintenance: electrical service,"[""electrical""]",1746.12,Melanie Gill,,,0.7,True,2026-03-09
ba4e9dc3-a29c-4e96-874f-4fa530382b53,e8c59ca6-861d-4ed9-a892-b645beecb81b,2025-01-31,2025-02-01,emergency,Emergency maintenance: hydraulic_system service,"[""filters"", ""hydraulic_system"", ""belts""]",292.35,Jaclyn Rivera,,,6.9,True,2025-01-23
25f47a3b-02e7-49ca-968e-c98bbb3c3911,e8c59ca6-861d-4ed9-a892-b645beecb81b,2024-12-08,2024-12-12,emergency,Emergency maintenance: belts service,[],194.8,Susan Smith,,,2.4,True,2024-12-07
dc823937-305b-4257-961a-70edc5998d2e,901d623e-5dfd-48ad-bde2-23abf3e73b87,2026-06-24,2026-06-25,emergency,Emergency maintenance: transmission service,"[""belts""]",189.59,Christina Smith,,,10.2,True,2026-06-12
a350d5b7-cde3-44c9-83bf-35451434b803,afae5247-56ca-4e22-b66c-f8c8145a478f,2025-01-24,2025-01-28,scheduled,Scheduled maintenance: hydraulic_system service,"[""filters""]",479.45,Nicole Floyd,,,26.9,True,2025-01-22
2dea68bf-e473-45b3-baf2-89aff8f19827,059a83dd-f6ae-4f74-ad4b-92c7d70d41e7,2026-01-23,,inspection,Inspection maintenance: engine service,"[""engine""]",26.24,Nancy Villa,,,10.7,False,2026-01-18
d488d82b-865c-47b4-b60a-cdafcf267a1d,7b26b146-0b8b-4b6f-a925-7226c0054069,2026-03-29,2026-04-01,emergency,Emergency maintenance: tracks/tires service,"[""hydraulic_system""]",348.08,Vanessa Jones,,,7.3,True,2026-03-20
271381d9-0cbf-46d1-8488-fdbee2a5e961,f9ea95f3-9b73-4117-8c59-d69124e4eb71,2024-12-31,2025-01-03,scheduled,Scheduled maintenance: filters service,"[""boom""]",462.43,Margaret Lane,,,11.0,True,2024-12-25
26a7f133-b913-4d40-9502-7f68a930f701,5d9f9295-5c32-4e83-b08e-c8f62318aa1e,2024-12-29,2025-01-02,inspection,Inspection maintenance: hydraulic_system service,"[""belts"", ""hydraulic_system""]",34.35,Christopher Thomas,,,4.5,True,2024-12-28
67d1a435-b9e1-4cb4-b86b-39893914f35f,8730beb7-f5fc-4c1a-a9cf-187583ce9f88,2024-08-25,2024-08-29,scheduled,Scheduled maintenance: belts service,[],82.86,Megan Aguilar,,,0.2,True,2024-08-19
c8a1b9fc-70e2-4f5e-86b1-92bb641ff8b3,c8e73a3f-4716-4826-baf3-297817e9e9c6,2024-08-13,2024-08-14,emergency,Emergency maintenance: belts service,[],767.22,Rebecca Johnson,,,58.5,True,2024-08-08
fa75c88c-e9a4-4c0c-a8c8-e4b060a1cd69,78ce709c-5436-4dde-9ef7-3ca60af13b8a,2026-01-06,2026-01-08,scheduled,Scheduled maintenance: boom service,"[""transmission"", ""hydraulic_system"", ""tracks/tires""]",937.49,Karen Patton,,,11.7,True,2025-12-26
178f008c-d3bf-409b-8e4c-97bd61a93731,d0c23b9c-6b14-4725-a4d2-11a696255f20,2026-04-23,2026-04-25,scheduled,Scheduled maintenance: electrical service,"[""engine"", ""tracks/tires""]",494.82,Erin Hunt MD,,,35.0,True,2026-04-17
3b6f82df-0960-4f79-8721-369edc48cc6a,7a484d66-c096-48a2-b5ca-78f101e878b5,2024-09-29,2024-10-01,predictive,Predictive maintenance: bucket service,[],239.14,Jerry Dickerson,hydraulic_system,0.921,4.2,True,2024-09-15
424c850e-8205-420b-b1c5-548f52fc4cc2,f6efd6c6-f920-4a49-a686-816b436f93d6,2024-12-28,2025-01-01,scheduled,Scheduled maintenance: boom service,"[""filters"", ""boom"", ""hydraulic_system""]",1429.97,James Owen,,,42.5,True,2024-12-19
f09a3a81-6939-43a9-9f7c-d1ff588eacf8,3d21230b-decd-4931-bec1-2211e749430e,2025-10-24,2025-10-28,inspection,Inspection maintenance: hydraulic_system service,[],24.93,Mark Goodman,,,9.8,True,2025-10-21
26079dd1-cd04-4954-b230-e3ee81cc6b8e,a974cd4a-dc4d-4da0-a45d-4bafe4e9a602,2024-10-04,2024-10-04,predictive,Predictive maintenance: bucket service,[],5.23,David Hutchinson,engine,0.885,3.4,True,2024-09-30
b5c61e60-103d-4231-8729-ffc419c412db,6dd74016-a902-444b-b617-7bd4f6b83294,2026-05-24,2026-05-26,inspection,Inspection maintenance: bucket service,"[""transmission"", ""engine""]",962.77,Jessica Ramirez,,,0.4,True,2026-05-20
274491f0-ca4e-40ea-aae0-52e356ee9f2b,d84af43c-8445-46f9-ad77-aac539092a8d,2024-09-13,2024-09-17,scheduled,Scheduled maintenance: filters service,"[""belts""]",744.86,Larry Wagner,,,7.2,True,2024-09-08
bc2fef2d-8c45-41b8-8075-36b9a13301fc,ea8db8f4-5db0-40dc-a1dd-210b0826b974,2025-03-18,,predictive,Predictive maintenance: transmission service,[],19.02,David Davis,bucket,0.727,0.7,False,2025-03-15
3fa2aa29-f4b6-4496-9cd9-382788d455ab,dbf6eb8a-fc4b-48b4-8e1c-07bc73cf204d,2025-04-08,2025-04-13,scheduled,Scheduled maintenance: filters service,"[""engine"", ""electrical""]",456.4,Renee Quinn,,,5.3,True,2025-03-27
1b74da30-8ccd-4ed0-ac24-567be9188e87,9c0cc10b-8f2f-493e-a13a-05b08677a89d,2025-08-01,2025-08-02,scheduled,Scheduled maintenance: electrical service,[],3146.68,Christopher Howard,,,4.6,True,2025-07-31
116900b7-3f38-48a6-a862-41f4dce51ec5,a99138d7-fc1a-45db-abb6-6038260c9551,2026-04-22,2026-04-27,predictive,Predictive maintenance: transmission service,"[""tracks/tires"", ""filters"", ""boom""]",154.07,Lisa Marshall,hydraulic_system,0.668,5.7,True,2026-04-21
fd479cba-e669-48b3-85fa-aab09d0b48de,bd5b5537-c645-4658-8be0-185bb0f38f52,2025-08-15,2025-08-19,inspection,Inspection maintenance: boom service,"[""engine"", ""bucket"", ""filters""]",387.4,Michael Dawson,,,16.2,True,2025-08-04
f586d83e-a157-446f-a8fb-6941689505e1,aca42319-33a0-4cf6-8b7d-78859b677eb0,2024-11-03,2024-11-06,scheduled,Scheduled maintenance: filters service,"[""hydraulic_system""]",32.58,Marcus Fox,,,1.5,True,2024-10-20
7a1810fd-b67f-43a1-996c-50017972d5b2,5db396a8-9563-450f-b718-8a2af4a5c278,2025-12-19,2025-12-19,predictive,Predictive maintenance: transmission service,"[""transmission"", ""belts"", ""engine""]",819.59,Taylor Macias,tracks/tires,0.694,2.1,True,2025-12-13
92f66734-ff99-47d0-8b10-e8381b28c21f,31742f32-cee0-4b3f-81ad-3b795aebf7f5,2025-05-25,2025-05-26,scheduled,Scheduled maintenance: tracks/tires service,"[""tracks/tires"", ""hydraulic_system""]",173.83,Joshua Wright,,,1.7,True,2025-05-15
32cbad9b-ad56-4d17-aec2-fa20ceeecb17,d24f3bec-a830-4056-932b-c301019d66f6,2024-10-01,2024-10-06,scheduled,Scheduled maintenance: bucket service,"[""bucket"", ""boom""]",1919.69,Danielle Petersen,,,3.0,True,2024-09-23
95a4b6ec-b56d-478c-b45c-6b2df05b1fac,0c312c42-76c0-4fd5-a0c3-c394c5555555,2025-04-15,2025-04-19,scheduled,Scheduled maintenance: engine service,"[""engine"", ""hydraulic_system"", ""electrical""]",647.48,Paul Thomas,,,2.4,True,2025-04-13
79820935-b4ef-4f7a-9f7b-78f3374b75ce,935b1873-fbf8-4f72-96ae-ddd1ab57c7fa,2025-11-28,2025-11-28,scheduled,Scheduled maintenance: bucket service,[],1460.28,Sergio Mccormick,,,10.9,True,2025-11-26
248b8193-9d91-4540-ab89-07070a7bd028,422807d4-32dd-4b35-8c2a-82f7fdb57773,2024-09-30,2024-10-03,inspection,Inspection maintenance: hydraulic_system service,[],267.22,Brenda Hardy,,,9.0,True,2024-09-22
fb497262-ce08-4197-bb68-0bd1dfaf0a7b,5307e25d-dfae-4ab5-9217-55c3b0f79237,2025-09-29,2025-10-04,scheduled,Scheduled maintenance: transmission service,"[""engine""]",388.31,Elizabeth Allison,,,39.0,True,2025-09-25
ce589036-3c40-4241-90f3-c13d49839122,33ffa60c-2ebd-487f-8318-07cb7362b922,2024-10-01,2024-10-04,emergency,Emergency maintenance: tracks/tires service,"[""transmission""]",343.36,Keith Choi,,,2.2,True,2024-09-23
cdc6ebad-bbc0-4b25-9880-553e19197149,13e5f0b8-a79e-4d1f-b512-352272732b0d,2026-02-01,2026-02-01,scheduled,Scheduled maintenance: filters service,[],730.91,Kurt Rivera,,,15.1,True,2026-01-24
27985daa-c10b-4749-9042-14c05a913269,0ff4f72d-1e18-4022-849e-5d7cfc79132d,2024-10-16,2024-10-19,emergency,Emergency maintenance: hydraulic_system service,"[""belts"", ""filters""]",814.53,Steven Frazier,,,0.8,True,2024-10-11
d0c40887-0444-4b9f-9715-ab4ada459763,230650f2-7517-458c-9b85-c1f3b5badf91,2026-04-26,,scheduled,Scheduled maintenance: bucket service,"[""boom"", ""hydraulic_system""]",28.48,Walter Everett,,,33.2,False,2026-04-14
f067c570-339e-4b8c-820e-7edf66326d31,2a3e913c-f1f7-4092-942d-a5b2787c31f6,2026-05-13,2026-05-18,scheduled,Scheduled maintenance: boom service,"[""filters"", ""hydraulic_system""]",107.93,Terrence Lopez,,,11.9,True,2026-05-07
b98ca761-bf0b-497d-a12e-27551ae1c20e,6eb3c128-7f31-49ca-8af6-cacf3145b1c2,2025-03-16,2025-03-20,inspection,Inspection maintenance: boom service,"[""bucket""]",11.05,Jessica Flowers,,,26.4,True,2025-03-11
8fc2ad63-e6e9-43e6-b9ce-bb2c88280d9b,c5490413-d9aa-4570-96f4-375863a45061,2024-10-03,2024-10-04,predictive,Predictive maintenance: hydraulic_system service,"[""bucket"", ""hydraulic_system"", ""electrical""]",701.53,Megan Cox,tracks/tires,0.707,7.7,True,2024-10-01
4f1d8145-b876-421e-8b64-f7868c5bb5f5,576dbf3e-9271-427f-92a6-500335e7397e,2024-12-21,2024-12-26,inspection,Inspection maintenance: transmission service,"[""bucket"", ""tracks/tires""]",245.23,Mark Carpenter,,,2.1,True,2024-12-08
67ef707d-925e-46a3-a456-80598514240d,c9da8ca6-3f90-4aa8-a145-4aea622dc77a,2024-10-16,2024-10-17,predictive,Predictive maintenance: electrical service,"[""bucket""]",409.46,Lisa Lewis,bucket,0.916,2.7,True,2024-10-13
5ea26552-dbac-481d-9e29-c076ad1143ce,be89a59d-5eb8-497f-a10f-fafd276fc398,2025-11-09,2025-11-12,scheduled,Scheduled maintenance: hydraulic_system service,[],1083.28,Jeremy Larson,,,4.4,True,2025-10-30
f719bf61-1492-443b-afcf-e7b485630271,49b11f4f-d6d3-49d2-b07a-3a8588312282,2025-11-26,2025-11-27,scheduled,Scheduled maintenance: electrical service,"[""hydraulic_system"", ""bucket""]",912.86,Steven Downs,,,6.0,True,2025-11-17
d1bedecf-4992-456c-aa5c-46021b04770d,f7e2d4bb-1c8c-42bd-8c1a-e0424303bb7f,2025-11-19,2025-11-22,predictive,Predictive maintenance: tracks/tires service,"[""hydraulic_system""]",885.42,Kaylee King,belts,0.817,8.0,True,2025-11-06
e8f992be-b917-4c98-83e4-2ce61fbb9d39,0fe403fa-d3ba-4841-b786-20b08f190bd7,2025-09-15,2025-09-17,inspection,Inspection maintenance: electrical service,[],371.75,Jeffery Carlson,,,8.0,True,2025-09-07
18c2930a-8fc5-4260-9d94-9f2ff705529e,00dfc27a-dd6a-4526-8f65-77ab0420d66f,2026-02-15,2026-02-18,predictive,Predictive maintenance: bucket service,[],63.96,Timothy Sanchez,transmission,0.652,13.2,True,2026-02-08
7d291627-a275-443c-ad37-2536c1d53522,585722cb-3d5f-42da-8de2-7c764b80bdd5,2024-12-24,2024-12-24,predictive,Predictive maintenance: hydraulic_system service,"[""filters""]",190.43,Mark Holt,bucket,0.903,3.3,True,2024-12-12
2bb63043-2bb2-48f1-8b61-9a0a4045e1a0,7edcfa59-db28-4bba-9f31-5f2b6b39f147,2025-06-06,2025-06-09,predictive,Predictive maintenance: electrical service,"[""tracks/tires""]",141.79,Michael Thompson,boom,0.853,8.2,True,2025-06-05
8f4d6196-0cc1-4e56-8b97-a8f0fb260218,def63940-d7aa-4277-a1e0-1d42fef8779f,2025-06-08,2025-06-10,scheduled,Scheduled maintenance: filters service,"[""belts"", ""boom"", ""filters""]",1240.97,Michelle Peterson,,,29.0,True,2025-05-29
06917934-7fa6-4a29-a7c6-5d6d19da640c,1486d85f-1ac1-481e-bff8-9ad51834093e,2025-07-24,2025-07-28,scheduled,Scheduled maintenance: tracks/tires service,"[""transmission"", ""hydraulic_system""]",231.5,Kimberly Chandler,,,1.9,True,2025-07-17
9263bc2f-cadc-4e5d-b296-f738db43f5bc,d24f3bec-a830-4056-932b-c301019d66f6,2026-01-30,2026-02-04,predictive,Predictive maintenance: transmission service,"[""transmission""]",152.87,Michael Lewis,bucket,0.917,2.2,True,2026-01-21
95cc9776-b3f8-43b4-9f34-df9c65e21768,093bb052-cec5-4abc-a311-64027609ba80,2025-07-23,2025-07-26,emergency,Emergency maintenance: transmission service,"[""engine""]",125.0,Phillip Murphy,,,1.5,True,2025-07-16
d7a0ecfb-f148-4877-8dfd-4f0d68a0e4f5,156019e2-56eb-40f1-b489-21a0444b207d,2026-05-21,2026-05-21,scheduled,Scheduled maintenance: bucket service,"[""transmission"", ""belts""]",179.42,Eric Hawkins,,,19.2,True,2026-05-20
6356fdba-40a5-4628-9b1c-98be7f4643bd,59b35768-9f6d-4676-8135-cf5cc838a9a8,2025-06-10,2025-06-14,inspection,Inspection maintenance: hydraulic_system service,"[""hydraulic_system"", ""belts"", ""engine""]",227.29,Amy Tate,,,1.0,True,2025-06-03
99ea9606-e866-4c8c-8f90-c1840cc3f3e2,4c21c115-2eeb-44b6-b2ca-7b22bf53d9f0,2025-12-29,2025-12-29,scheduled,Scheduled maintenance: filters service,"[""electrical"", ""boom"", ""tracks/tires""]",318.67,Richard Chen,,,0.4,True,2025-12-25
2c0eeabb-db7a-441a-a86d-8f25eee688b9,381d3788-1ff3-4eb9-9557-878c71dcd271,2025-09-22,2025-09-23,predictive,Predictive maintenance: electrical service,"[""hydraulic_system"", ""filters""]",11.59,Jaime Thomas,boom,0.824,2.4,True,2025-09-21
a4f12324-c99b-493f-8e00-f66d15eb50e2,5aeb4d24-f2c3-4048-bc18-aa047ef63c9c,2025-11-13,2025-11-16,inspection,Inspection maintenance: hydraulic_system service,"[""engine"", ""hydraulic_system""]",323.21,Jose Underwood,,,30.2,True,2025-11-05
7ff03aec-4f74-4314-9d87-8db544fdbb67,ef44a4bf-5551-4082-a8dc-30786d09e2be,2026-02-11,2026-02-11,scheduled,Scheduled maintenance: filters service,"[""engine""]",85.23,Erin Reynolds,,,10.9,True,2026-02-06
eb30e687-654f-4938-b296-57622b913be1,4f804537-7460-49be-853b-8bfb688ebf47,2025-01-03,2025-01-05,emergency,Emergency maintenance: bucket service,"[""transmission""]",49.73,William Shaw,,,0.2,True,2024-12-29
d45bab73-06c5-4d68-98d5-5f1429f95928,ee4f86b2-4255-4a91-a126-ead79dbbd91a,2024-09-18,2024-09-18,scheduled,Scheduled maintenance: bucket service,"[""tracks/tires"", ""hydraulic_system"", ""filters""]",19.06,Catherine Rogers,,,3.1,True,2024-09-15
087bf1e4-7362-468d-85c8-79e11623df60,c98a739e-0962-412c-9625-b5b78614d117,2025-03-29,2025-04-03,inspection,Inspection maintenance: belts service,"[""tracks/tires"", ""engine"", ""belts""]",622.89,Wendy Nelson,,,22.2,True,2025-03-25
22ff321c-0e94-46fb-9fbb-1959567b99ae,31610fc4-9e43-43fe-bf58-914559dbb82e,2026-04-11,2026-04-11,predictive,Predictive maintenance: filters service,"[""electrical"", ""transmission""]",1911.26,Jonathan Harris,engine,0.939,11.0,True,2026-04-06
26a88e4b-77fd-4cfe-9802-12ba17dd293f,5ae99346-70e5-4ecd-a761-37fc492ec014,2025-07-04,2025-07-06,predictive,Predictive maintenance: boom service,"[""electrical"", ""filters"", ""transmission""]",167.21,Karen Bowman,transmission,0.844,22.1,True,2025-06-23
85727dee-90ed-4a5d-af83-4b2a3a7d380d,47665766-7fef-4c04-bbf4-9c08b872b5b5,2025-10-09,2025-10-09,scheduled,Scheduled maintenance: engine service,"[""bucket"", ""belts""]",317.54,Philip Johnson,,,4.5,True,2025-09-26
6114533e-c88b-4caf-aaf9-fdb6420d1b3c,28c59e12-d6c6-438e-8666-6d643c2f74d3,2025-02-09,2025-02-10,predictive,Predictive maintenance: tracks/tires service,[],13.83,Candace Blackwell,bucket,0.884,6.2,True,2025-01-27
69d964ba-e218-4aa8-a8eb-dde75de307ba,7e5d4a8c-1dca-4355-bf3c-21051af0ada4,2026-02-19,2026-02-22,inspection,Inspection maintenance: bucket service,"[""boom"", ""bucket""]",291.38,Michael Hernandez,,,3.7,True,2026-02-08
8c5dc298-91e1-4326-9e8f-51efc6a3d79b,d11977a9-580d-4018-a9c1-93c2d7085b44,2025-12-30,2025-12-31,scheduled,Scheduled maintenance: hydraulic_system service,"[""electrical""]",174.58,Cindy Robles,,,1.6,True,2025-12-21
350da0e7-08cb-4fd7-adc0-1cc2de7ad27d,ac011735-15ee-414b-a410-0d9a5782e731,2025-12-08,2025-12-08,predictive,Predictive maintenance: belts service,"[""engine"", ""electrical"", ""transmission""]",1718.01,Oscar Lyons,tracks/tires,0.817,1.2,True,2025-11-29
6a07fa97-2b8f-4421-a327-e7e245b5d3fa,b7d6b701-91c2-4e84-8df1-848099f8ad6d,2025-01-21,2025-01-21,emergency,Emergency maintenance: hydraulic_system service,"[""boom"", ""tracks/tires"", ""engine""]",349.38,Laura Flores,,,1.2,True,2025-01-17
9c85024c-f17e-45cf-90dc-1beebdb6ffca,059a83dd-f6ae-4f74-ad4b-92c7d70d41e7,2025-07-18,2025-07-21,emergency,Emergency maintenance: electrical service,[],1079.28,Brandon Woods,,,6.5,True,2025-07-08
