id,equipment_id,reading_time,engine_temp,hydraulic_pressure,battery_voltage,fuel_level,rpm,vibration_level,oil_pressure,coolant_temp,latitude,longitude,speed_kmh,is_anomaly,anomaly_score
0f5de5a1-53bc-43c1-92da-ab919693918a,25625f85-61ca-454c-8800-9442a81efa83,2026-07-03T02:23:15.427057,84.0,2894.1,12.5,74.9,1135.0,2.55,28.2,74.4,14.875916,75.429299,10.6,False,0.05
b4e64bbf-82eb-4c04-831a-4038e9595cfd,25625f85-61ca-454c-8800-9442a81efa83,2026-07-03T18:50:52.224204,88.4,2929.9,13.0,84.4,1785.0,3.3,37.1,76.1,14.88049,75.42104,9.4,False,0.229
0e3642e9-339b-46e9-8d7a-90dc05d5f24a,25625f85-61ca-454c-8800-9442a81efa83,2026-07-11T07:02:50.806224,87.5,3068.0,12.9,41.4,1880.0,2.09,49.8,74.2,14.885884,75.433879,9.6,False,0.212
0b69c822-68ea-4d2b-bfd6-c211039b3379,25625f85-61ca-454c-8800-9442a81efa83,2026-07-06T06:08:44.811069,87.7,2834.0,12.5,71.3,1936.0,3.97,58.7,63.3,14.871493,75.41606,9.7,False,0.223
4ad2bc94-298b-4cfc-aac9-5353780c086b,25625f85-61ca-454c-8800-9442a81efa83,2026-07-04T01:34:31.160515,86.0,3117.3,12.3,38.8,1633.0,1.72,44.6,76.8,14.878744,75.43142,5.8,False,0.027
f34a410b-36b8-45a2-bf04-3b3edba450c1,25625f85-61ca-454c-8800-9442a81efa83,2026-07-11T07:37:51.408026,74.0,2933.6,12.3,87.0,2076.0,2.68,53.8,94.9,14.869973,75.414789,14.2,False,0.27
87adc9d7-7cc1-414f-844e-a76e34f5f00b,25625f85-61ca-454c-8800-9442a81efa83,2026-07-08T00:47:34.470449,75.8,3030.5,13.1,45.9,1606.0,2.56,45.5,73.9,14.869142,75.421497,6.5,False,0.138
15e68f61-ea02-4603-9c87-88e4eb0522bf,25625f85-61ca-454c-8800-9442a81efa83,2026-07-03T04:08:48.543859,74.5,3085.9,12.4,81.6,1873.0,2.06,44.2,81.5,14.870197,75.422278,16.7,False,0.255
587cf823-225b-46f4-a9a3-c95e4fdebd3f,25625f85-61ca-454c-8800-9442a81efa83,2026-07-11T20:08:32.783475,78.7,3125.0,12.4,57.8,2256.0,1.2,44.7,85.8,14.885078,75.426204,8.6,False,0.049
33bc885b-4188-492f-a0e6-3435e98271ba,25625f85-61ca-454c-8800-9442a81efa83,2026-07-11T02:02:51.315472,69.9,3290.8,12.8,64.1,1642.0,1.78,40.5,83.4,14.88204,75.417785,8.4,False,0.255
9126162d-4bf8-4534-b453-3fddf31de268,25625f85-61ca-454c-8800-9442a81efa83,2026-07-09T04:42:02.109071,83.5,3111.3,12.8,88.0,1915.0,3.01,37.9,75.6,14.880997,75.417593,10.3,False,0.246
3e5523f8-3acf-40c1-a83e-b1d2ba661afa,25625f85-61ca-454c-8800-9442a81efa83,2026-07-06T05:09:19.653351,80.2,3235.3,12.8,42.6,1700.0,2.75,42.6,69.3,14.878954,75.429762,4.9,False,0.245
db3ef21e-4cbe-43d3-9441-67dda186962b,25625f85-61ca-454c-8800-9442a81efa83,2026-07-03T16:19:34.435100,67.2,2912.4,12.6,51.6,1455.0,2.43,67.0,84.3,14.88175,75.417491,13.5,False,0.248
f7d8a6de-f8f3-4951-a399-2a0758de599d,25625f85-61ca-454c-8800-9442a81efa83,2026-07-03T12:50:29.600491,101.0,2903.6,12.5,34.5,1336.0,2.95,56.2,69.8,14.876417,75.421781,9.8,False,0.092
30d62e6e-f28b-4b9c-a76c-f598a1c757af,25625f85-61ca-454c-8800-9442a81efa83,2026-07-06T20:44:16.070715,75.7,2960.8,12.6,34.8,1617.0,3.11,48.6,78.6,14.870056,75.431477,12.7,False,0.298
d8813347-b918-4f09-921e-0d59152d3722,25625f85-61ca-454c-8800-9442a81efa83,2026-07-13T09:11:22.852896,80.5,2868.4,12.4,55.7,1514.0,2.32,50.7,74.7,14.88459,75.431512,13.6,False,0.05
14d5912b-6d84-4bde-b948-ac5c9b3041cb,25625f85-61ca-454c-8800-9442a81efa83,2026-07-02T10:21:52.207922,68.9,2845.5,12.5,41.7,2420.0,1.22,37.6,82.2,14.875249,75.422028,9.5,False,0.202
cf83b92c-1bab-42e8-9c1a-2333389c0eaa,25625f85-61ca-454c-8800-9442a81efa83,2026-07-12T20:35:08.962887,94.4,2985.4,12.5,89.9,1767.0,1.3,49.6,77.6,14.881132,75.432052,11.6,False,0.097
3785226d-bd64-4fef-ae8f-982ca2941417,25625f85-61ca-454c-8800-9442a81efa83,2026-07-08T02:26:18.846295,72.0,3322.1,12.7,64.3,2035.0,1.86,55.1,77.6,14.88578,75.432239,0.9,False,0.049
356d847d-ab97-4571-bed2-4cf28698742d,25625f85-61ca-454c-8800-9442a81efa83,2026-07-09T17:32:17.208217,93.2,3160.9,12.9,48.3,1489.0,1.19,41.2,107.4,14.880765,75.425963,16.0,False,0.202
4b0d5a0a-43b4-4b1e-804f-4099a7abb870,25625f85-61ca-454c-8800-9442a81efa83,2026-07-09T17:28:22.563575,65.3,2844.6,12.9,61.7,2109.0,2.09,45.3,69.8,14.887036,75.419874,0.0,False,0.207
2055eac7-3efa-4518-b3bc-cc77a1648a44,25625f85-61ca-454c-8800-9442a81efa83,2026-07-09T06:19:58.663559,87.3,3049.8,12.7,72.5,1605.0,2.56,51.5,95.4,14.886378,75.417344,5.2,False,0.048
3b28258c-e30c-4c6a-aaa2-1d8b6cccb34c,25625f85-61ca-454c-8800-9442a81efa83,2026-07-10T14:21:21.726737,73.9,3074.1,12.6,66.6,1866.0,2.51,52.1,93.9,14.874504,75.419165,3.3,False,0.04
7e2e987f-0007-463f-99be-7986163e924d,25625f85-61ca-454c-8800-9442a81efa83,2026-07-15T02:47:23.109433,82.4,3151.8,12.0,79.8,2226.0,5.5,40.1,89.1,14.885013,75.414487,2.5,False,0.061
d4aefe05-e5f5-47e7-b6db-18ee400b0504,25625f85-61ca-454c-8800-9442a81efa83,2026-07-07T04:18:07.970950,80.9,2897.0,12.6,29.3,1499.0,1.64,36.8,81.7,14.877631,75.415661,8.9,False,0.066
03a25387-7beb-41b7-b9bb-0dca8085367c,25625f85-61ca-454c-8800-9442a81efa83,2026-07-14T01:32:22.511846,183.2,2801.5,12.5,25.3,1887.0,3.3,53.0,151.1,14.880759,75.41876,10.1,True,0.713
1381b2d8-d789-4b64-8d21-2b592b247cd3,25625f85-61ca-454c-8800-9442a81efa83,2026-07-06T12:43:29.243721,83.7,3208.5,12.4,97.2,1937.0,2.97,43.6,68.5,14.884107,75.427179,10.6,False,0.244
89c0070f-2d4e-4e40-a06f-18b8a6e91350,25625f85-61ca-454c-8800-9442a81efa83,2026-07-07T21:01:30.087534,79.3,3338.5,13.0,60.4,1069.0,2.68,44.4,75.0,14.874647,75.431526,5.5,False,0.043
a968a3e9-70ae-446f-9f77-a4085956d37a,25625f85-61ca-454c-8800-9442a81efa83,2026-07-11T22:46:43.205067,78.5,2827.8,12.7,28.9,1993.0,2.55,37.4,84.7,14.876355,75.434363,20.5,False,0.2
9003effc-cc94-46f1-990b-7bbf554781b7,25625f85-61ca-454c-8800-9442a81efa83,2026-07-11T00:53:40.681406,85.7,2687.1,12.4,75.2,2337.0,2.09,35.2,75.7,14.877424,75.419937,8.4,False,0.147
44e792de-708a-4947-8b92-bf009df59dbc,25625f85-61ca-454c-8800-9442a81efa83,2026-07-12T12:55:17.723503,74.2,3040.9,12.3,71.0,1597.0,1.38,44.9,72.1,14.887307,75.425144,9.4,False,0.039
e6f08163-e65f-42d8-b0ec-b33fbd6ad7a9,25625f85-61ca-454c-8800-9442a81efa83,2026-07-08T06:50:54.110708,88.2,3063.6,12.2,20.4,1802.0,2.46,49.7,64.7,14.881466,75.433638,14.0,False,0.296
9071ee92-c481-497d-869e-cbd7c4255f34,25625f85-61ca-454c-8800-9442a81efa83,2026-07-05T04:35:37.649058,83.4,3102.4,13.2,62.7,1456.0,2.32,51.8,75.7,14.887844,75.419749,0.0,False,0.03
1710756e-aec3-4cf6-be78-53ed5df7dac4,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-06-30T15:19:56.031853,100.3,2205.6,9.5,84.7,2077.0,3.38,19.2,78.5,18.108509,87.013159,3.3,False,0.028
a198025a-6e02-468b-aaf6-fe5c7a297e2e,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-06-30T15:56:05.708465,132.0,1918.4,9.3,40.3,1779.0,2.73,32.7,90.1,18.103602,87.012466,2.3,False,0.019
206d9415-65b1-4839-9a9e-e23f2e17e5a9,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-06-30T16:44:41.992825,127.1,2082.2,9.3,100.0,1647.0,3.14,32.3,82.7,18.102581,87.008164,12.9,False,0.078
7c74fb08-8c49-40c4-b2c7-046fd2f8afa0,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T01:58:09.182539,127.0,1998.9,9.2,33.1,1905.0,2.81,35.3,65.1,18.117054,87.00336,4.5,False,0.224
84992e7c-8664-4d86-bb8c-2ab9a7179f5b,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T05:27:11.008756,121.4,1886.7,8.9,42.8,1325.0,2.84,43.5,64.9,18.104507,86.998882,1.7,False,0.03
bf67f4b5-db72-4dfa-b54f-06f7e25ecf13,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T08:25:08.117245,98.6,2161.8,8.9,36.0,1547.0,1.94,38.7,83.9,18.112951,87.013428,2.4,False,0.04
b53d3d46-9f63-4d5e-a776-b73f08e224bf,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T13:28:31.851919,113.3,2245.5,9.3,65.0,1482.0,2.81,32.6,69.9,18.10101,87.014706,2.2,False,0.017
e8863641-3464-4972-bfd3-4b8b5cc8b810,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T01:56:32.927232,144.1,2207.9,9.0,55.0,1952.0,2.44,33.5,75.1,18.099395,87.005045,8.3,False,0.245
3b14d62d-2304-4690-8805-eea5b18584a6,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-06-30T23:08:30.020632,109.6,2128.2,8.8,38.8,1555.0,3.1,35.6,90.7,18.11767,86.998053,0.1,False,0.133
8975c657-5aff-489e-8265-65a4a69fbf8b,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T08:04:16.263581,127.1,1902.5,9.1,43.0,1207.0,5.29,32.6,85.9,18.1189,86.99806,8.7,False,0.261
0eec6799-c859-4b0b-a78b-7a4d37c18f7d,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T12:14:42.908268,114.9,1850.1,9.0,100.0,1725.0,3.19,36.6,82.7,18.108505,87.007168,1.7,False,0.222
86681c71-127d-4dbb-8105-73576e64b509,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T07:18:44.536547,100.9,2341.9,9.2,53.9,1879.0,1.81,31.8,95.3,18.108294,87.002956,8.4,False,0.256
c18fa246-a829-40a0-8ba8-243427038a14,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-06-30T23:44:27.811016,125.8,2139.8,9.0,43.7,1836.0,3.42,37.5,64.5,18.110771,87.000857,14.3,False,0.22
e08abb64-f90f-45a6-9392-fac6fce1ac49,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T07:56:46.765405,226.6,2048.5,9.6,42.9,2386.0,8.13,40.9,123.6,18.107241,87.00186,4.5,True,0.863
7aa13682-7f89-4bf2-9f1d-23179db8f517,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T19:25:45.921018,129.9,2091.5,9.2,64.9,1647.0,3.85,25.9,76.1,18.117834,87.010514,4.5,False,0.056
a712cdb5-edbc-4e5a-9f91-5e22283d83fa,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-03T02:00:39.539173,127.7,1956.9,9.3,49.9,1427.0,5.12,42.8,83.9,18.099499,87.011029,10.5,False,0.018
b2e6c222-b0d9-454e-a27f-628ecc9bcc36,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-03T06:26:45.143616,113.3,2055.2,9.0,66.6,1906.0,2.17,31.0,60.4,18.117537,87.010722,0.0,False,0.277
4979eb17-5f49-4e8f-aa31-4f0ac8c13c1e,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T20:48:31.078317,117.6,2269.2,9.1,87.2,1849.0,2.84,30.0,89.5,18.099114,87.014995,4.8,False,0.194
d5f427e7-5474-4bcf-8f72-8cefa8fe7033,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-03T08:25:07.750964,116.8,2091.7,8.6,68.8,1331.0,4.04,28.1,91.2,18.10835,87.005677,6.3,False,0.263
5992ea0e-0d2b-431d-9cbe-8bca484f2ba6,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T23:59:04.117575,122.8,2282.8,9.0,46.2,2057.0,3.49,30.6,73.9,18.113135,87.010827,14.7,False,0.172
0f9f8ef9-30fb-48ae-b96e-ff5739ddaad4,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T22:03:07.878672,155.2,2342.0,9.4,46.2,1567.0,5.45,28.7,149.0,18.113214,87.008156,9.9,True,0.811
a4a98e63-fba7-4d0b-91fa-2640cdecc2dd,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T21:07:08.454668,123.2,2064.6,9.1,76.6,2254.0,4.61,36.2,93.7,18.111746,87.000371,24.3,False,0.146
1baa30b0-94e6-4e74-9b6d-9b1035542324,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-04T04:55:06.950687,119.9,2291.7,9.2,46.8,1321.0,2.56,27.9,78.4,18.101425,87.01087,2.2,False,0.015
8597cc46-b399-4348-a9e7-87f7f84be1dc,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T09:13:08.042586,108.8,2168.2,9.8,87.4,1573.0,4.07,32.7,76.9,18.100537,87.005471,11.3,False,0.034
3f231e54-a89e-41ea-ab0a-7437a4047205,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T05:29:43.195252,130.7,2009.1,9.5,51.5,2003.0,3.64,33.0,75.8,18.103186,87.009809,11.4,False,0.29
26065820-a2be-4602-9b70-620226aec65c,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-04T00:58:15.817095,82.2,2334.8,9.1,82.0,1577.0,2.97,30.7,79.4,18.110829,87.01385,5.1,False,0.229
6b621550-bc4d-4b46-8e2a-0c4a0e7deafa,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-03T17:55:09.243297,116.9,2162.1,9.6,48.0,1881.0,3.4,32.5,80.9,18.115179,87.002556,15.5,False,0.099
95ba42e8-1537-4fed-9bae-77ec77a31c20,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T00:06:44.039573,111.4,2139.4,9.2,50.8,1325.0,2.27,35.9,94.2,18.115704,87.001809,4.6,False,0.005
9e9596d4-be01-4ffd-be50-ea7343625cba,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T14:22:59.825626,115.1,2032.3,9.1,52.2,1193.0,3.85,27.8,79.1,18.106344,87.004939,6.0,False,0.269
8056e7bf-c31c-4234-93e6-822257944aa6,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T00:13:03.052473,125.2,2392.7,9.0,47.7,1837.0,4.28,32.3,75.8,18.116099,87.005325,19.1,False,0.111
622c6f1d-4f15-4205-9e43-17532b98ae5e,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T16:01:29.373282,116.4,2326.4,9.2,69.0,1823.0,3.62,24.6,57.1,18.117202,87.010956,9.5,False,0.021
db930697-aec1-4fda-86ca-8ba460c84270,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T11:18:58.726732,128.0,2456.2,9.1,50.4,1469.0,2.19,24.0,79.0,18.102341,87.007895,10.7,False,0.25
bc6740de-1916-4e2e-9b20-386d53ad884e,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T02:51:51.713682,123.6,2361.6,9.4,59.1,1845.0,3.05,36.6,83.0,18.103772,87.006184,1.6,False,0.266
5722bce4-3356-49f3-bcae-a345bcf07b9a,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-03T14:46:46.629462,127.4,2019.2,9.5,66.2,2035.0,4.58,38.4,92.1,18.110404,87.006331,8.8,False,0.165
6d2342d4-f7f5-4629-9be7-55b4ee87dc49,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-06T05:11:01.476584,124.2,2241.6,9.6,43.4,1977.0,2.64,41.1,83.7,18.116791,87.00318,16.4,False,0.045
7375f7a4-28f0-43b5-a06e-07e13b8030b9,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T12:50:03.038494,103.6,2078.9,8.9,85.7,1343.0,2.97,28.3,80.8,18.099977,87.008256,6.3,False,0.152
fd3c9f67-b80c-413b-a855-c6db8dbfeeaa,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T22:46:01.917889,122.8,1949.0,9.6,61.1,2052.0,4.68,27.9,86.6,18.103081,86.999531,6.0,False,0.131
b8af9d7d-cee8-4b47-8c7a-20ed03fc2881,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-04T12:33:56.163528,120.4,2307.0,9.2,62.1,1733.0,2.59,23.8,80.1,18.112382,87.000636,0.8,False,0.049
d2ef7042-48b3-403c-93e0-6c56f7125b68,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-06T19:15:37.333602,125.3,1992.7,8.9,23.7,1796.0,3.0,30.0,72.9,18.099949,87.015821,23.9,False,0.199
0cd8ee2b-1935-4df7-8d44-88fc84c812d3,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-05T07:18:03.216612,112.6,2172.0,9.7,41.7,2105.0,2.57,20.6,89.9,18.100314,86.999114,7.2,False,0.202
e8fbd4e1-f457-405d-9925-e5b1d1feac56,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T13:49:44.947827,106.5,2153.4,9.8,45.3,1658.0,4.65,34.6,98.3,18.114873,87.010961,2.6,False,0.137
5ce8ecdb-ae81-4181-bc53-12851d807ef9,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-04T03:08:17.939715,113.6,2130.8,8.8,83.8,1531.0,4.11,35.5,76.0,18.099604,87.007361,8.2,False,0.113
11f3bf17-685c-4bb7-b7af-31ca106a9deb,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T20:53:22.001381,113.7,2346.7,9.6,100.0,1986.0,3.5,31.7,96.1,18.114429,87.005146,5.3,False,0.004
b39acf01-57b6-4505-9c3a-c0d2391f4ae9,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T23:09:53.068930,119.9,1961.4,9.0,75.3,2188.0,5.13,36.8,84.9,18.107055,86.999336,11.4,False,0.184
0caec907-464e-48c3-b666-908140ef8831,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-03T05:59:43.012769,124.8,2399.8,9.7,25.8,1984.0,2.55,35.7,65.3,18.111976,87.003138,0.0,False,0.1
2024a5f4-b655-41d0-8bf4-eb3ffd5a826b,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T05:51:58.986029,112.8,2175.8,8.9,71.1,2061.0,3.13,27.1,83.3,18.115111,87.006535,3.5,False,0.091
2aae521d-7cdf-4859-b2f0-2501a69237c2,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-06T15:58:35.898933,254.7,2219.2,9.7,69.3,1466.0,7.93,31.7,171.1,18.101351,87.002913,12.5,True,0.844
8e8b0719-6bf1-4fe8-8eab-56a74cc55b5f,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-07T12:49:50.619342,128.6,1979.9,9.2,71.0,1829.0,3.64,31.9,72.9,18.110362,87.013053,13.1,False,0.092
75dc1cd9-cd26-4871-9e8a-44148a9186eb,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-04T01:24:41.576323,114.6,2130.4,9.5,57.2,1703.0,3.93,22.0,85.3,18.101271,87.006724,4.6,False,0.074
2bc09332-e327-4b7f-b95b-604a7ac3d28a,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-06T03:36:27.261982,101.5,2114.3,9.2,52.6,1943.0,2.46,36.4,76.9,18.107403,87.016556,8.0,False,0.043
873aa14f-215f-4218-a425-aad0c9f69a27,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-08T21:45:44.953952,116.9,2127.7,9.8,69.8,1814.0,3.46,28.4,89.4,18.109667,87.014658,8.4,False,0.199
34ed62de-2811-4bcc-803e-0117c43279b6,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-03T18:27:27.779083,114.6,2146.5,8.7,37.5,1887.0,2.8,40.1,74.9,18.108353,87.013644,13.9,False,0.075
66649eca-5e12-437d-9ac1-678520fadb01,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T20:43:03.769065,124.1,2328.7,8.5,67.8,2196.0,7.13,30.2,83.5,18.103174,87.012677,0.0,False,0.018
79b90d45-9ffd-4c2b-bfa6-311fb9920022,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-03T10:57:26.604607,119.0,2179.1,9.3,47.3,1706.0,5.05,39.0,92.6,18.107771,87.009336,14.1,False,0.218
03e53e2e-f9d5-43e5-82cc-f22dd21eb4eb,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-01T19:44:12.434383,147.4,1992.6,8.5,28.0,2081.0,7.83,35.7,133.2,18.109424,87.01364,1.8,True,0.92
2667061c-b0b6-480d-b53a-c17fe90a89db,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-07T05:46:49.035408,106.6,2296.9,9.2,63.5,1155.0,3.14,26.1,84.5,18.115412,87.010923,10.0,False,0.154
5eaddeae-d427-4f6b-b060-a6ab910dca04,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-04T15:37:05.642227,110.1,2121.1,9.0,84.7,2081.0,3.55,38.2,79.2,18.113595,87.009923,19.7,False,0.153
7fedcf2b-797f-4cf8-9472-77c7996e29a7,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-09T20:15:59.230586,106.7,2213.8,9.4,41.7,1514.0,3.24,40.7,85.3,18.102434,87.013524,11.0,False,0.244
28c054b3-212d-4003-91a7-3b5129c58e00,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-07T10:44:18.774661,119.5,2027.8,9.3,68.8,994.0,4.64,29.8,90.5,18.104706,87.007629,0.0,False,0.256
7602b0b3-197b-49af-81a0-46e7a1b551f7,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-08T23:38:18.741366,110.7,1828.9,8.8,83.7,1953.0,3.45,45.2,99.3,18.114327,87.000154,12.8,False,0.028
ac08a10c-2592-4d61-8f2a-b496b928a909,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T09:40:54.523631,143.7,2143.5,8.9,53.5,1512.0,2.44,37.3,75.5,18.116079,87.015921,6.3,False,0.037
0973d4ef-1d92-4ba4-b285-edbae5f553d0,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-05T18:25:12.522247,126.8,2095.4,9.2,100.0,1636.0,3.89,37.7,83.2,18.112246,86.998588,6.6,False,0.084
e44a05b7-af7a-4972-ad1a-65b2adeb1692,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-07T20:00:54.210738,123.4,2337.3,9.0,33.4,2150.0,3.09,38.6,75.6,18.10153,87.009897,7.5,False,0.048
0a25fd85-ffc1-4491-8b56-e719d0b92954,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-05T23:35:30.697634,124.2,2187.9,8.9,100.0,1835.0,3.73,29.0,64.0,18.11057,86.997308,16.6,False,0.203
c40b763f-7e5f-4530-9776-9fe4bdda982f,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-08T05:04:57.325119,104.1,2127.7,8.8,48.9,2318.0,4.19,25.4,83.5,18.110056,87.006174,7.2,False,0.15
60f59d3f-cdf1-40d3-a213-6abc7d7302c8,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-05T09:23:30.717575,118.5,2115.3,9.5,50.6,1853.0,2.65,34.4,83.0,18.103276,87.004324,10.6,False,0.102
358e4e9d-191e-4106-b43a-a1f5e4f6d020,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-09T04:50:13.283432,135.3,1787.9,9.2,40.9,2200.0,3.3,21.9,67.0,18.108408,87.015367,3.9,False,0.17
50aa47a5-31a9-4052-b4b4-0f469271b727,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-06T00:41:21.780309,120.4,2174.6,9.0,67.1,2042.0,0.77,34.9,77.1,18.112352,87.01267,6.1,False,0.032
fca2dedf-e8ac-461e-97e9-8f31b6c9e74f,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-03T02:29:13.619981,150.1,2163.6,9.2,72.7,2202.0,6.43,38.0,139.4,18.117937,87.003919,5.9,True,0.866
f41457bd-e741-49ef-8074-2a0f10d30a96,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T21:48:44.813405,120.9,2473.0,9.4,62.0,2404.0,4.79,37.9,71.4,18.117904,87.006578,9.3,False,0.29
9eeec9e7-3694-4718-a409-f9115a99e9b7,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-05T02:01:46.572833,127.4,2195.5,8.6,77.2,2131.0,3.24,29.8,79.1,18.11007,87.013473,6.6,False,0.105
d6aed91e-804c-441c-b6e6-c67b9ddef864,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-02T23:11:37.143643,150.9,2282.9,8.6,51.6,1598.0,6.14,30.4,113.6,18.113426,87.004095,8.9,True,0.791
07e5d769-5035-4d5b-8486-5f85957cf04c,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-09T15:00:54.075217,119.8,2043.2,9.4,78.5,1625.0,1.67,35.5,72.9,18.109243,87.007071,17.3,False,0.093
a4fc2d13-a610-4473-8de2-4f81eb3fc186,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-06T14:28:14.165975,118.1,2114.2,9.5,46.1,2322.0,2.36,35.4,89.6,18.1129,87.01264,9.3,False,0.168
8a59c699-a6dd-414f-b4b5-8417558626b9,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-08T03:32:32.650261,106.8,2343.1,8.9,59.6,1915.0,1.25,26.8,72.3,18.107274,87.002875,8.1,False,0.132
01a08652-e2a6-4a72-90b0-34408fb41249,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-06T02:03:16.984932,117.0,2019.8,9.2,53.9,1618.0,5.47,35.4,71.3,18.102325,87.014138,13.9,False,0.182
46158a4d-3745-4c21-bf71-0d9d4a61fab1,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-08T10:15:44.913272,121.7,2174.9,9.3,64.6,975.0,4.17,40.4,83.3,18.10296,86.999193,12.7,False,0.112
84a51d45-e7af-4e03-aa4e-f1a9c6af5e99,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2026-07-04T18:19:06.766733,126.4,1985.8,9.3,74.8,2049.0,5.15,27.7,88.8,18.112578,87.011043,1.4,False,0.267
