id,dealer_id,name,model,category,subcategory,serial_number,year_manufactured,status,health_score,daily_rate,hourly_rate,latitude,longitude,total_operating_hours,fuel_capacity,weight_tons,max_load_capacity,engine_power_hp,last_maintenance_date,next_maintenance_due,created_at
6b0981df-5fa8-4c2a-80aa-2cf2532b88db,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Manitowoc 999 Crane,Manitowoc 999,Crane,Crane-Small,CRA-RM484EA,2020,maintenance,100.0,4065.5,508.19,13.087999,86.424197,1264.6,728.4,58.3,148.6,475.0,2026-07-29,2026-12-04,2023-11-19T00:27:11
f9ea95f3-9b73-4117-8c59-d69124e4eb71,6eedfe80-e252-41dc-b1b8-39024620b180,John Deere 850K Bulldozer,John Deere 850K,Bulldozer,Bulldozer-Small,BUL-IB337VW,2020,available,76.2,1927.96,241.0,14.115007,75.820486,2580.1,464.4,19.8,,349.0,2026-07-29,2026-12-01,2024-06-29T03:08:44
ee54f98f-bfea-4314-9bf9-28452aa056b0,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Komatsu D65 Bulldozer,Komatsu D65,Bulldozer,Bulldozer-Small,BUL-DS580IU,2021,rented,79.4,1446.12,180.76,21.990949,83.910581,5973.5,624.4,33.2,,262.0,2026-07-29,2026-11-16,2025-01-26T00:00:20
c34fbd26-0da6-4bde-8c95-ef4fbc8fa5da,6eedfe80-e252-41dc-b1b8-39024620b180,CAT 950 Loader,CAT 950,Loader,Loader-Large,LOA-NE351SO,2017,available,69.4,632.7,79.09,14.519884,75.058178,368.9,497.4,23.6,12.1,276.0,2026-07-29,2027-01-02,2024-06-09T07:52:03
2a543b5d-d165-45c3-90d6-5658147deb58,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Komatsu WA320 Loader,Komatsu WA320,Loader,Loader-Large,LOA-DR359GF,2019,available,71.7,1675.06,209.38,21.911769,83.279393,238.6,262.9,23.4,12.3,297.0,2026-07-29,2026-12-20,2024-03-13T15:04:10
7bc3cbca-b4c9-45c2-9c98-9a7c8435a94a,6df896d4-0bf0-427a-bb13-fd7605254905,Komatsu HM400 Dump Truck,Komatsu HM400,Dump Truck,Dump Truck-Small,DUM-NT262WA,2018,available,73.5,1690.45,211.31,18.274148,87.036472,2577.4,461.3,25.4,53.8,365.0,2026-07-29,2026-09-28,2023-09-04T18:56:48
e2a6e5bf-afa9-4fa2-a0a8-326ffc691ff4,6eedfe80-e252-41dc-b1b8-39024620b180,Cummins QSX15 Generator,Cummins QSX15,Generator,Generator-Medium,GEN-BE986WS,2022,rented,74.0,789.3,98.66,14.157517,75.496328,1936.5,491.3,6.5,,386.0,2026-07-29,2026-09-19,2024-11-05T17:50:07
f7c15745-4bc1-4282-8037-a0ee456cae2b,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT CS56 Compactor,CAT CS56,Compactor,Compactor-Medium,COM-XE906TU,2023,available,87.2,461.44,57.68,23.566569,82.03054,3252.2,260.5,18.3,,181.0,2026-07-29,2027-01-13,2025-04-05T19:43:16
3c11391b-dc6c-4e85-a855-032de7f4f352,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT D8 Bulldozer,CAT D8,Bulldozer,Bulldozer-Small,BUL-ZT768CK,2020,available,80.4,1211.75,151.47,23.566801,81.89305,884.5,602.7,35.8,,218.0,2026-07-29,2027-01-05,2026-06-11T17:46:08
b0fde33e-3219-4e0c-af2d-8f177c487c61,6df896d4-0bf0-427a-bb13-fd7605254905,CAT D8 Bulldozer,CAT D8,Bulldozer,Bulldozer-Large,BUL-WL197VL,2022,available,60.0,2114.08,264.26,17.724023,87.263142,6344.1,619.4,43.9,,255.0,2026-07-29,2026-09-03,2026-07-10T00:26:18
b41ba241-49fa-43d9-90d5-f6cf8fedeed1,6df896d4-0bf0-427a-bb13-fd7605254905,Dynapac CA3500 Compactor,Dynapac CA3500,Compactor,Compactor-Small,COM-CD365PF,2023,rented,73.6,628.56,78.57,17.584016,87.075541,1142.0,206.5,17.8,,140.0,2026-07-29,2026-09-30,2024-11-04T03:18:40
fe1f38ac-424c-445e-850e-eb9c6e78e4aa,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Komatsu WA320 Loader,Komatsu WA320,Loader,Loader-Medium,LOA-EW985MC,2021,available,81.8,1120.52,140.06,12.678841,86.040113,2082.3,318.6,28.5,13.2,304.0,2026-07-29,2026-12-28,2024-08-31T04:23:46
c4b2c196-1129-4ab1-afe7-10c94f191a12,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT 966 Loader,CAT 966,Loader,Loader-Large,LOA-HA449CA,2020,available,72.4,1758.9,219.86,12.824493,86.221013,11498.9,336.5,25.1,22.1,313.0,2026-07-29,2026-09-15,2024-08-18T23:11:46
a9fa082c-7485-4391-8f10-e651e8511893,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Bomag BW 213 Compactor,Bomag BW 213,Compactor,Compactor-Small,COM-TB927EK,2023,available,100.0,552.91,69.11,21.577491,83.552073,18125.5,245.7,12.0,,107.0,2026-07-29,2027-01-25,2026-07-21T04:07:18
b6fddce9-34b6-4d7e-9a08-ec7ea6fe4fe1,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT DP50 Forklift,CAT DP50,Forklift,Forklift-Small,FOR-MQ970AR,2016,available,74.4,750.17,93.77,23.988193,81.610378,2060.9,119.6,5.2,6.8,101.0,2026-07-29,2027-01-07,2024-08-04T07:14:54
c6a31ae8-8714-4f06-b1e0-3053795ec697,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Komatsu D65 Bulldozer,Komatsu D65,Bulldozer,Bulldozer-Large,BUL-JS754AW,2018,maintenance,61.0,1047.42,130.93,13.264285,86.467333,799.0,440.6,24.2,,417.0,2026-07-29,2026-11-24,2025-02-04T12:21:38
1fddfa33-3e6a-478d-a550-373abc3af7e0,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,CAT 740 Dump Truck,CAT 740,Dump Truck,Dump Truck-Large,DUM-GB203QL,2019,rented,83.2,751.21,93.9,21.69179,83.513984,155.8,408.6,39.6,30.4,507.0,2026-07-29,2026-10-17,2026-03-29T03:30:21
79f5bb58-6b8a-4eb8-82d9-816fbcff25fb,6eedfe80-e252-41dc-b1b8-39024620b180,CAT 770 Dump Truck,CAT 770,Dump Truck,Dump Truck-Large,DUM-QT445DT,2019,available,78.6,1622.27,202.78,14.26779,75.744161,965.7,512.4,38.7,31.8,435.0,2026-07-29,2027-01-11,2026-02-01T03:18:24
edbfc236-f068-4c48-8c30-1763e4b6bf40,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT D8 Bulldozer,CAT D8,Bulldozer,Bulldozer-Large,BUL-KL691OQ,2017,rented,84.6,1518.78,189.85,23.299494,81.569793,1146.2,458.0,19.4,,357.0,2026-07-29,2026-11-22,2024-06-01T05:37:04
b24fa081-aa17-4833-8918-458773a878de,6df896d4-0bf0-427a-bb13-fd7605254905,CAT 320 Excavator,CAT 320,Excavator,Excavator-Large,EXC-IJ746MY,2016,maintenance,96.2,2090.45,261.31,18.220171,87.245106,6135.3,508.1,31.1,19.3,192.0,2026-07-29,2026-09-08,2024-07-25T00:34:37
9f00897a-d0fa-4f26-a221-29c266675bee,6df896d4-0bf0-427a-bb13-fd7605254905,CAT 770 Dump Truck,CAT 770,Dump Truck,Dump Truck-Small,DUM-VD190CV,2024,rented,59.2,1654.08,206.76,17.839201,87.168431,2378.3,437.7,29.3,59.0,467.0,2026-07-29,2026-12-12,2025-07-02T03:38:35
c98a739e-0962-412c-9625-b5b78614d117,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Perkins 4008 Generator,Perkins 4008,Generator,Generator-Large,GEN-MI697CO,2019,available,58.6,446.53,55.82,12.540475,86.140747,1121.5,462.5,8.3,,156.0,2026-07-29,2026-12-29,2025-06-22T15:05:05
9266e553-423b-4eb2-b73d-bb4fc3a7cb5f,6eedfe80-e252-41dc-b1b8-39024620b180,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Small,FOR-AU379OL,2022,rented,59.5,642.77,80.35,14.356773,75.511189,509.9,98.9,3.4,8.0,61.0,2026-07-29,2026-09-15,2024-09-24T03:20:24
63bb2d34-862a-4956-99fa-e25a4fdc39ff,6df896d4-0bf0-427a-bb13-fd7605254905,MTU 12V4000 Generator,MTU 12V4000,Generator,Generator-Large,GEN-MC895HQ,2022,available,96.6,1065.48,133.19,18.477817,87.52872,2122.2,330.3,5.6,,348.0,2026-07-29,2026-12-24,2023-10-08T04:43:14
499abaa9-c7a5-44f5-a672-40edf44782fe,6eedfe80-e252-41dc-b1b8-39024620b180,Komatsu D65 Bulldozer,Komatsu D65,Bulldozer,Bulldozer-Small,BUL-SX690PK,2020,transit,67.5,2378.18,297.27,14.819571,75.396109,8174.1,633.9,18.4,,405.0,2026-07-29,2026-11-24,2024-08-07T16:21:34
0abb0243-dd38-43f9-add4-d20593b6fd27,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT CS56 Compactor,CAT CS56,Compactor,Compactor-Medium,COM-NC231ZQ,2020,available,86.3,1033.17,129.15,13.031808,86.004281,4554.9,209.2,12.9,,109.0,2026-07-29,2026-10-28,2025-10-29T15:43:30
c5df0010-b24f-4d6f-951e-4b0703f20dfd,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Cummins QSX15 Generator,Cummins QSX15,Generator,Generator-Medium,GEN-RA436IL,2017,available,61.4,1367.49,170.94,13.373266,86.258471,493.8,201.6,2.0,,251.0,2026-07-29,2026-09-21,2024-09-14T13:28:49
a86b3b10-4eb2-461f-b804-38398bc5a989,6eedfe80-e252-41dc-b1b8-39024620b180,Toyota 8FGU25 Forklift,Toyota 8FGU25,Forklift,Forklift-Large,FOR-NA389OQ,2017,maintenance,62.2,648.25,81.03,14.215012,74.899861,2945.1,89.2,6.0,7.1,53.0,2026-07-29,2026-11-19,2026-07-20T06:20:21
901d623e-5dfd-48ad-bde2-23abf3e73b87,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Bomag BW 213 Compactor,Bomag BW 213,Compactor,Compactor-Medium,COM-DE099NE,2017,retired,89.4,1143.09,142.89,21.449812,83.586426,1953.3,202.1,10.8,,126.0,2026-07-29,2027-01-02,2025-10-20T16:37:20
6d59c162-5c67-4eef-9d4a-829c079728ac,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Perkins 4008 Generator,Perkins 4008,Generator,Generator-Medium,GEN-XF917LZ,2022,available,95.9,1060.09,132.51,21.923366,83.518973,2035.4,441.8,6.7,,166.0,2026-07-29,2026-09-02,2025-07-25T13:21:27
d6404735-7330-4ec0-ab86-55b0da250958,6df896d4-0bf0-427a-bb13-fd7605254905,Cummins QSX15 Generator,Cummins QSX15,Generator,Generator-Small,GEN-ZE608RQ,2018,available,91.8,452.98,56.62,18.292848,87.623724,5494.4,245.2,8.8,,497.0,2026-07-29,2027-01-24,2025-06-20T13:17:44
520758a5-0ba4-45b2-b4ea-a69f292f743f,6eedfe80-e252-41dc-b1b8-39024620b180,Komatsu HM400 Dump Truck,Komatsu HM400,Dump Truck,Dump Truck-Small,DUM-LR578TI,2024,available,95.7,1084.57,135.57,13.99741,75.111873,8752.1,465.4,41.5,52.2,469.0,2026-07-29,2026-12-26,2026-04-11T00:31:45
b513fe6c-9c41-4ec4-9459-bfca1d7e0cca,435422c3-08e5-4ecd-b663-9e664da0afaa,Volvo L120 Loader,Volvo L120,Loader,Loader-Medium,LOA-DN040TC,2017,rented,95.4,752.84,94.11,23.338174,82.293311,5446.9,481.1,21.9,17.5,225.0,2026-07-29,2026-11-03,2025-09-15T06:24:43
13b5d722-8edd-41ee-9172-5643d815492f,6df896d4-0bf0-427a-bb13-fd7605254905,CAT CS56 Compactor,CAT CS56,Compactor,Compactor-Small,COM-PT574NF,2021,rented,62.8,410.91,51.36,17.815369,87.315072,6654.7,222.2,10.9,,182.0,2026-07-29,2026-09-10,2024-08-24T01:33:42
95e51da3-317f-40fd-b01a-02329bd71fbd,435422c3-08e5-4ecd-b663-9e664da0afaa,Hamm HD 120 Compactor,Hamm HD 120,Compactor,Compactor-Large,COM-WS831PS,2016,available,62.1,468.05,58.51,23.760776,81.859856,2167.5,291.1,13.9,,124.0,2026-07-29,2026-12-04,2023-08-20T13:09:28
2407b3e1-e827-4934-b475-37ac8507d2b5,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,CAT 740 Dump Truck,CAT 740,Dump Truck,Dump Truck-Medium,DUM-VY591YE,2017,available,99.3,1994.24,249.28,21.700554,83.933563,6205.4,498.1,32.6,44.1,485.0,2026-07-29,2026-09-21,2026-02-07T00:45:58
cdcefaf3-03e3-44b9-ad4a-7c3108ad7a9b,435422c3-08e5-4ecd-b663-9e664da0afaa,Bomag BW 213 Compactor,Bomag BW 213,Compactor,Compactor-Small,COM-HA741BN,2018,available,40.7,502.66,62.83,23.790396,82.173299,3002.2,305.1,17.5,,187.0,2026-07-29,2027-01-05,2024-10-09T22:45:01
1cc1f45e-4d28-4c17-b1f7-9f92e36ad86e,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT 320 Excavator,CAT 320,Excavator,Excavator-Large,EXC-PH703PP,2017,rented,88.2,1322.8,165.35,12.921392,86.289151,4376.6,369.8,24.5,26.0,255.0,2026-07-29,2026-11-21,2023-09-20T22:48:45
ac011735-15ee-414b-a410-0d9a5782e731,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Cummins QSX15 Generator,Cummins QSX15,Generator,Generator-Large,GEN-EA704FZ,2024,available,94.5,1225.81,153.23,13.081239,86.325059,976.5,492.6,5.8,,127.0,2026-07-29,2027-01-06,2026-01-18T03:10:41
c5021d1c-2288-4f78-98e5-46574e1ee7cd,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Bomag BW 213 Compactor,Bomag BW 213,Compactor,Compactor-Large,COM-MR355IX,2021,rented,78.6,719.33,89.92,21.716435,83.774039,951.5,223.1,19.8,,154.0,2026-07-29,2026-11-12,2024-06-08T10:38:06
49cee5c4-2c3c-46c1-a112-58e0544407aa,6df896d4-0bf0-427a-bb13-fd7605254905,Perkins 4008 Generator,Perkins 4008,Generator,Generator-Large,GEN-AZ542MN,2022,available,89.3,1389.28,173.66,18.489208,87.461147,232.7,431.1,4.7,,477.0,2026-07-29,2026-09-01,2026-04-05T00:58:15
2f9e9f13-f622-4db8-b4ea-492db29c8e79,6eedfe80-e252-41dc-b1b8-39024620b180,Volvo L120 Loader,Volvo L120,Loader,Loader-Large,LOA-RK572YJ,2024,rented,70.3,1353.74,169.22,14.92694,75.516023,10192.9,326.8,20.6,18.3,291.0,2026-07-29,2026-11-14,2026-05-12T17:43:01
f20415e9-40e3-425d-ac11-41d3aa28248a,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Volvo EC220 Excavator,Volvo EC220,Excavator,Excavator-Large,EXC-EC964OR,2022,transit,91.1,2186.81,273.35,21.584568,83.197812,1272.2,349.8,21.2,25.0,171.0,2026-07-29,2026-11-03,2023-11-08T15:13:34
6290d4a0-65e8-49de-a090-a68e27eb5923,435422c3-08e5-4ecd-b663-9e664da0afaa,Liebherr LTM 1100 Crane,Liebherr LTM 1100,Crane,Crane-Large,CRA-YN261DK,2024,available,82.6,3648.93,456.12,23.828331,81.93732,0.6,558.8,52.8,112.2,433.0,2026-07-29,2026-12-28,2023-12-21T05:02:55
ba527597-80a4-4328-8151-50334a493329,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Toyota 8FGU25 Forklift,Toyota 8FGU25,Forklift,Forklift-Large,FOR-NM096LI,2018,rented,77.5,357.48,44.69,12.954596,85.603851,597.2,140.8,4.5,3.0,97.0,2026-07-29,2026-09-05,2025-03-14T05:16:14
34c219a5-e49e-4859-9f98-400ca757f93b,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,CAT 966 Loader,CAT 966,Loader,Loader-Small,LOA-RU710QB,2015,available,79.2,1646.3,205.79,21.694822,83.46657,2713.3,450.8,23.1,11.2,259.0,2026-07-29,2026-12-18,2024-09-24T22:16:44
68d17e85-bfc5-45c6-b9d0-5fe8592a5d70,6eedfe80-e252-41dc-b1b8-39024620b180,Toyota 8FGU25 Forklift,Toyota 8FGU25,Forklift,Forklift-Medium,FOR-WK815UD,2021,rented,67.8,721.96,90.25,14.367845,75.454318,2451.7,116.7,4.6,4.8,85.0,2026-07-29,2027-01-03,2025-03-31T13:09:20
1bd492aa-2713-42fc-81df-a98e116b5a59,6df896d4-0bf0-427a-bb13-fd7605254905,CAT 330 Excavator,CAT 330,Excavator,Excavator-Large,EXC-TP498BP,2023,rented,67.4,1011.39,126.42,18.367776,87.731655,8484.6,353.1,34.4,15.8,231.0,2026-07-29,2026-10-20,2026-07-20T08:15:03
bed544c7-5670-4b80-964c-5b67f3692df4,6df896d4-0bf0-427a-bb13-fd7605254905,MTU 12V4000 Generator,MTU 12V4000,Generator,Generator-Large,GEN-CP193MZ,2020,available,91.5,1106.7,138.34,17.97392,87.57039,8243.7,485.2,2.2,,493.0,2026-07-29,2026-10-11,2024-07-26T15:03:49
4f71b56f-b097-48ad-9638-8d2076107986,435422c3-08e5-4ecd-b663-9e664da0afaa,Hamm HD 120 Compactor,Hamm HD 120,Compactor,Compactor-Small,COM-UA255BP,2019,available,67.9,915.17,114.4,23.592855,81.534442,1738.7,289.9,19.0,,138.0,2026-07-29,2026-12-29,2025-08-06T20:38:53
0ff4f72d-1e18-4022-849e-5d7cfc79132d,6eedfe80-e252-41dc-b1b8-39024620b180,Volvo A40 Dump Truck,Volvo A40,Dump Truck,Dump Truck-Large,DUM-LN501PV,2018,rented,72.0,1766.63,220.83,14.822639,75.427918,148.7,505.9,45.0,49.4,515.0,2026-07-29,2026-11-12,2024-05-03T13:26:58
85ceefd0-0dcd-43e6-a1b3-2c32886dc130,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Link-Belt TCC-750 Crane,Link-Belt TCC-750,Crane,Crane-Large,CRA-VJ779CQ,2020,available,76.3,1550.16,193.77,21.596175,83.14211,1609.1,727.8,71.2,168.2,321.0,2026-07-29,2026-12-28,2025-04-25T14:57:52
ac7a5344-7ba4-4268-b8af-04be5e97b1cd,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Volvo A40 Dump Truck,Volvo A40,Dump Truck,Dump Truck-Medium,DUM-IQ529FO,2016,rented,79.8,1512.93,189.12,12.441679,85.635603,1404.3,622.7,31.1,50.9,427.0,2026-07-29,2027-01-21,2025-03-30T21:53:12
dcb4322b-5363-4b63-8ea1-80390dbad145,435422c3-08e5-4ecd-b663-9e664da0afaa,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Large,FOR-ET542PJ,2017,available,94.3,503.42,62.93,23.273944,81.551033,471.1,120.2,5.8,7.3,89.0,2026-07-29,2026-11-10,2023-11-27T07:56:54
950d7a86-1092-4549-af29-be32132f5e1c,435422c3-08e5-4ecd-b663-9e664da0afaa,Komatsu WA320 Loader,Komatsu WA320,Loader,Loader-Small,LOA-UX292TW,2022,rented,72.4,652.88,81.61,23.39718,82.021147,309.4,411.4,15.7,24.2,298.0,2026-07-29,2026-11-01,2026-04-09T22:11:11
4b215616-4579-4381-a2c1-209d11646376,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Manitowoc 999 Crane,Manitowoc 999,Crane,Crane-Large,CRA-RP310SI,2023,available,89.8,1706.87,213.36,13.120064,86.221428,544.8,418.8,76.4,63.7,321.0,2026-07-29,2026-11-05,2024-10-04T13:20:05
7aae955b-d384-44f8-9f61-e93bd2cd3c74,435422c3-08e5-4ecd-b663-9e664da0afaa,Tadano GR-1000 Crane,Tadano GR-1000,Crane,Crane-Small,CRA-JA443IO,2015,available,94.7,2659.01,332.38,23.977875,81.893556,171.0,661.2,59.0,53.3,497.0,2026-07-29,2027-01-10,2025-09-15T04:49:33
534fb71e-7d96-4dc5-a491-a1d814dcb3df,6df896d4-0bf0-427a-bb13-fd7605254905,CAT 320 Excavator,CAT 320,Excavator,Excavator-Small,EXC-QL760YH,2021,rented,58.7,1849.8,231.22,17.700425,87.348412,157.0,333.7,26.6,30.6,237.0,2026-07-29,2026-11-20,2023-11-29T16:07:54
5c8918ee-4d30-4993-a733-3dea6ef73fef,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT D6 Bulldozer,CAT D6,Bulldozer,Bulldozer-Medium,BUL-QA295TC,2023,available,77.4,1481.34,185.17,24.08621,82.3105,14684.4,467.4,28.8,,302.0,2026-07-29,2026-10-07,2024-12-26T21:16:55
59b35768-9f6d-4676-8135-cf5cc838a9a8,6df896d4-0bf0-427a-bb13-fd7605254905,Cummins QSX15 Generator,Cummins QSX15,Generator,Generator-Small,GEN-EJ613UY,2019,available,100.0,1265.0,158.12,18.359065,86.820332,5362.3,407.6,3.1,,266.0,2026-07-29,2026-11-18,2025-02-04T04:11:40
4827da2c-5630-4ab3-a6aa-811c3113c8ca,6df896d4-0bf0-427a-bb13-fd7605254905,JCB 457 Loader,JCB 457,Loader,Loader-Small,LOA-VI690KH,2018,rented,51.8,762.26,95.28,18.168098,87.156716,16987.6,283.3,17.4,24.2,303.0,2026-07-29,2027-01-11,2025-05-15T09:01:36
931a1d76-c0dc-451c-8fb8-938ee88e4521,435422c3-08e5-4ecd-b663-9e664da0afaa,John Deere 850K Bulldozer,John Deere 850K,Bulldozer,Bulldozer-Medium,BUL-MH411QO,2017,retired,57.6,2401.45,300.18,23.800923,82.418542,3937.8,505.0,24.6,,364.0,2026-07-29,2026-09-06,2026-04-29T00:04:24
a33f620d-89b6-4e13-a446-e75f7a6c28b0,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Cummins QSX15 Generator,Cummins QSX15,Generator,Generator-Large,GEN-VE227WY,2019,available,63.0,330.24,41.28,12.78417,86.272855,4067.5,369.2,4.1,,378.0,2026-07-29,2026-09-06,2024-10-14T18:57:11
e4c7d5f6-acdd-4e38-bdd2-468471426d0c,435422c3-08e5-4ecd-b663-9e664da0afaa,Komatsu WA320 Loader,Komatsu WA320,Loader,Loader-Large,LOA-TR363JS,2019,retired,88.3,759.82,94.98,23.473236,81.898976,2009.3,399.8,22.7,14.3,181.0,2026-07-29,2026-12-22,2026-04-19T17:39:54
8a3d250c-6de4-4dac-a648-94e7f1907baa,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Cummins QSX15 Generator,Cummins QSX15,Generator,Generator-Small,GEN-OO343BM,2023,available,100.0,682.43,85.3,21.222516,83.249685,287.2,372.2,2.5,,112.0,2026-07-29,2026-12-25,2025-08-13T16:42:12
625e3638-bb4d-4ec4-9a4a-6dc7b898370e,6eedfe80-e252-41dc-b1b8-39024620b180,Bomag BW 213 Compactor,Bomag BW 213,Compactor,Compactor-Small,COM-LW762YQ,2022,rented,92.4,418.05,52.26,14.857963,75.417035,655.6,333.6,16.0,,181.0,2026-07-29,2026-11-01,2024-05-01T14:14:53
91eb547c-4954-4ad6-a700-7fbda71130ab,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Hamm HD 120 Compactor,Hamm HD 120,Compactor,Compactor-Large,COM-PV849NW,2024,available,78.8,661.94,82.74,21.282461,83.302261,886.1,318.6,13.8,,144.0,2026-07-29,2026-10-16,2023-09-25T08:13:57
69404dc5-9f98-4cce-ab3e-2fa6dc6be082,6eedfe80-e252-41dc-b1b8-39024620b180,Yale GLP060VX Forklift,Yale GLP060VX,Forklift,Forklift-Large,FOR-RM020TB,2023,available,86.4,628.94,78.62,14.575276,74.854527,4444.1,105.2,6.0,4.3,110.0,2026-07-29,2026-11-19,2024-03-28T23:43:33
915f5e10-640b-41dd-9184-0d7c8f35e828,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT 966 Loader,CAT 966,Loader,Loader-Small,LOA-JO769GP,2017,available,65.8,999.34,124.92,12.986743,86.199657,927.7,415.6,27.1,23.3,294.0,2026-07-29,2026-12-28,2024-06-28T19:29:53
3d21230b-decd-4931-bec1-2211e749430e,6eedfe80-e252-41dc-b1b8-39024620b180,CAT 336 Excavator,CAT 336,Excavator,Excavator-Medium,EXC-LJ856LX,2021,available,72.0,1343.56,167.94,14.053415,74.977548,3052.4,300.3,38.1,15.5,192.0,2026-07-29,2026-10-27,2024-04-03T05:41:00
4153e144-eafe-4a0d-8a73-fb0e00684dca,6eedfe80-e252-41dc-b1b8-39024620b180,Hamm HD 120 Compactor,Hamm HD 120,Compactor,Compactor-Large,COM-KR543AG,2024,available,73.3,432.23,54.03,14.508513,75.520397,7281.9,339.8,16.2,,180.0,2026-07-29,2027-01-21,2025-05-17T00:10:34
3f77bff8-e040-4597-b2da-60afc49d959a,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Bomag BW 213 Compactor,Bomag BW 213,Compactor,Compactor-Small,COM-WC439HZ,2015,available,91.0,521.51,65.19,12.757896,85.547108,492.4,227.4,19.7,,143.0,2026-07-29,2026-09-27,2024-04-04T18:53:57
e3e54c3b-0194-4920-b56b-e9c5d1cbec51,6df896d4-0bf0-427a-bb13-fd7605254905,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Small,FOR-RL366MG,2016,available,73.8,288.34,36.04,17.699223,87.073981,1371.7,124.5,5.0,2.0,87.0,2026-07-29,2026-11-11,2026-04-03T18:43:31
0e2e2d65-7058-4484-8176-fc5c68adb06f,435422c3-08e5-4ecd-b663-9e664da0afaa,Tadano GR-1000 Crane,Tadano GR-1000,Crane,Crane-Large,CRA-XH883YQ,2022,available,94.8,3802.01,475.25,23.853472,81.505447,463.5,715.2,75.2,90.1,453.0,2026-07-29,2026-10-06,2024-01-11T01:09:28
6362aa13-f90b-43d0-8f04-4e1394a1b586,6df896d4-0bf0-427a-bb13-fd7605254905,Dynapac CA3500 Compactor,Dynapac CA3500,Compactor,Compactor-Large,COM-FA739GP,2023,rented,66.8,1140.96,142.62,18.363957,87.545799,2368.5,241.1,19.1,,110.0,2026-07-29,2026-12-26,2024-04-12T20:22:31
571e763d-99fa-4363-b4d2-b8ca70e2f73a,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Tadano GR-1000 Crane,Tadano GR-1000,Crane,Crane-Large,CRA-OW799LF,2024,available,100.0,1919.84,239.98,12.741402,86.295038,2143.5,744.6,36.9,192.9,332.0,2026-07-29,2026-09-17,2024-06-19T13:20:17
851c4755-6988-422f-a3f4-87f4ac5ebbe1,6df896d4-0bf0-427a-bb13-fd7605254905,CAT CS56 Compactor,CAT CS56,Compactor,Compactor-Large,COM-JK958FA,2024,available,78.1,1026.57,128.32,18.295887,87.747278,1025.1,289.7,10.8,,165.0,2026-07-29,2026-09-25,2026-07-25T16:35:20
9006069d-b2ff-4450-8154-477980debaa0,6df896d4-0bf0-427a-bb13-fd7605254905,Tadano GR-1000 Crane,Tadano GR-1000,Crane,Crane-Medium,CRA-KH504RG,2017,maintenance,89.9,2261.99,282.75,17.580794,86.95525,9617.3,728.2,63.8,145.4,350.0,2026-07-29,2026-11-19,2024-01-18T10:22:15
86368984-7e45-43b3-942c-8daeb1cf49bf,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT 966 Loader,CAT 966,Loader,Loader-Large,LOA-BQ075MU,2024,available,71.6,1551.68,193.96,24.193145,82.412366,1945.7,483.5,21.0,17.0,279.0,2026-07-29,2026-12-31,2025-12-05T14:42:59
afc92c08-9b77-441c-b904-e45ab79e8aa6,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT C15 Generator,CAT C15,Generator,Generator-Medium,GEN-NY961ZU,2022,available,66.3,667.56,83.44,23.538011,81.550793,2840.3,304.9,8.9,,193.0,2026-07-29,2026-09-30,2025-02-18T10:18:49
