id,equipment_id,event_type,severity,title,description,is_acknowledged,acknowledged_by,event_time,created_at
578ae4e6-bdf9-45f2-afd6-c5bb1a7816af,8730beb7-f5fc-4c1a-a9cf-187583ce9f88,excessive_idle,warning,Excessive Idle Alert,Automated alert: excessive idle detected on MTU 12V4000 Generator,True,Alexandra Bautista,2026-07-30T15:19:48,2026-07-30T15:19:26
7f0a52c8-d9a6-4fa1-be32-20dffa2abfef,d38182d3-7ec9-41ee-9d28-5cc0e6891e45,fuel_low,critical,Fuel Low Alert,Automated alert: fuel low detected on Hamm HD 120 Compactor,True,,2026-07-30T15:15:25,2026-07-30T15:14:32
d5f113d9-f77a-4143-bfa0-afeb56d2406d,9d8ec58a-ad14-4ada-9df4-0b91356ed4d8,health_alert,emergency,Health Alert Alert,Automated alert: health alert detected on CAT CS56 Compactor,False,,2026-07-30T15:16:07,2026-07-30T15:15:08
8ec3bb33-4f41-4416-8fdb-9c71abd6d6ba,5307e25d-dfae-4ab5-9217-55c3b0f79237,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on CAT DP50 Forklift,True,Tony Shelton,2026-07-30T15:18:22,2026-07-30T15:17:18
fea14290-392a-41c5-8da7-ad9fa8a9c40d,91af345e-68a2-4f6c-ac97-981589c1f0c1,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on Dynapac CA3500 Compactor,False,,2026-07-30T15:15:27,2026-07-30T15:15:21
0f9c3690-ce5e-4d75-9d24-fef088db1ebd,1fbdaec0-ea2a-4672-aa52-3ffdb94ed007,maintenance_due,critical,Maintenance Due Alert,Automated alert: maintenance due detected on Cummins QSX15 Generator,True,,2026-07-30T15:17:05,2026-07-30T15:19:10
fd3f049b-3e2f-4454-a181-fd83135d99f8,5d99e1fe-39af-48c4-bed0-9c6d2954bc60,maintenance_due,critical,Maintenance Due Alert,Automated alert: maintenance due detected on CAT 770 Dump Truck,True,Jeremy Kelley,2026-07-30T15:19:30,2026-07-30T15:19:17
e7b0154a-fea2-4442-9c51-aa6679f3e310,c6a31ae8-8714-4f06-b1e0-3053795ec697,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on Komatsu D65 Bulldozer,False,,2026-07-30T15:14:18,2026-07-30T15:15:12
346b2e0c-e2ca-4570-a707-426355d230a7,0011544a-5ae6-409e-a953-1496a9ee0b68,health_alert,emergency,Health Alert Alert,Automated alert: health alert detected on Cummins QSX15 Generator,True,,2026-07-30T15:16:53,2026-07-30T15:18:29
ccfa5501-840f-4be8-b040-43d672f778cb,ee3c0e27-0f13-48ba-83d3-03b5f58e25ee,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on CAT DP50 Forklift,True,Jessica Johnson,2026-07-30T15:17:38,2026-07-30T15:14:30
99c7227c-7950-4a1f-942e-c08e8f21fd42,59b35768-9f6d-4676-8135-cf5cc838a9a8,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Cummins QSX15 Generator,True,Briana Martin,2026-07-30T15:19:49,2026-07-30T15:15:58
3dfcead8-1089-4c61-a912-3ae5971f27b0,7bc3cbca-b4c9-45c2-9c98-9a7c8435a94a,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Komatsu HM400 Dump Truck,True,Lisa Beltran,2026-07-30T15:18:42,2026-07-30T15:17:43
99118e3b-112e-4ba8-bf9b-a27d24f72bf9,dcb4322b-5363-4b63-8ea1-80390dbad145,engine_overheat,emergency,Engine Overheat Alert,Automated alert: engine overheat detected on Hyster H80FT Forklift,False,Richard Chavez,2026-07-30T15:19:16,2026-07-30T15:18:42
f82f069a-0d42-447c-9d05-6196e86260ab,69404dc5-9f98-4cce-ab3e-2fa6dc6be082,health_alert,critical,Health Alert Alert,Automated alert: health alert detected on Yale GLP060VX Forklift,True,,2026-07-30T15:16:46,2026-07-30T15:18:58
b9fad375-3859-4e44-8cf1-0b4de1f37fdf,87113b1c-6af7-4c58-a71e-1e9fa077fa22,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on Komatsu D65 Bulldozer,True,,2026-07-30T15:17:47,2026-07-30T15:15:39
47b6a692-de17-462e-89c1-9857680e176c,e3540d48-62ca-4f91-b4b8-6c2922c8c5bb,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on Volvo L120 Loader,True,,2026-07-30T15:19:44,2026-07-30T15:18:05
3771e4ee-359e-4b1e-9fb4-9dc37e6862cb,36abd37b-7941-4398-bc33-c6512a939d89,overload_detected,warning,Overload Detected Alert,Automated alert: overload detected detected on Yale GLP060VX Forklift,True,Sylvia Snow,2026-07-30T15:17:43,2026-07-30T15:18:04
270f99eb-0e9f-49f4-aba5-cb1044385e02,ef9e32e5-45c6-4ec4-8093-3ffe87580117,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on John Deere 850K Bulldozer,False,Justin Price,2026-07-30T15:14:10,2026-07-30T15:19:50
59c5c153-e64d-4423-b1a5-eca19ed26a07,dc78356a-fed9-45ea-beab-0914299bb385,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on Hyster H80FT Forklift,True,Ronald King,2026-07-30T15:18:07,2026-07-30T15:15:47
63c55d8d-46b3-4f47-8256-1e002fa35eb3,f9271522-1a5c-4203-a2a8-d50621be7417,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on Komatsu WA320 Loader,False,John Smith,2026-07-30T15:16:12,2026-07-30T15:17:26
ae0e9e3b-d713-4e46-9b6e-9a645bb615d7,6bb78ee8-3ddc-48f2-84a1-18a349930a02,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on Komatsu PC200 Excavator,True,Robert Castillo,2026-07-30T15:17:09,2026-07-30T15:16:54
7e0dadf8-0804-485d-9dec-bee5adb2e935,85ceefd0-0dcd-43e6-a1b3-2c32886dc130,health_alert,critical,Health Alert Alert,Automated alert: health alert detected on Link-Belt TCC-750 Crane,True,Jean Rasmussen,2026-07-30T15:15:57,2026-07-30T15:19:54
b5a53202-db19-47d1-b119-656cc1c1909c,f2bac680-a9dc-420e-a636-9aaa6c9d3dae,speed_violation,warning,Speed Violation Alert,Automated alert: speed violation detected on MTU 12V4000 Generator,True,,2026-07-30T15:16:07,2026-07-30T15:19:11
b760c4aa-fa7c-493c-bc35-e9f82508ac53,fe1f38ac-424c-445e-850e-eb9c6e78e4aa,engine_overheat,critical,Engine Overheat Alert,Automated alert: engine overheat detected on Komatsu WA320 Loader,True,Anne Rose,2026-07-30T15:17:03,2026-07-30T15:16:34
5aa0882a-9026-462f-83ae-d42dcf04c628,47665766-7fef-4c04-bbf4-9c08b872b5b5,excessive_idle,emergency,Excessive Idle Alert,Automated alert: excessive idle detected on Tadano GR-1000 Crane,True,Nicole Lee,2026-07-30T15:15:47,2026-07-30T15:17:25
ffe80ac9-5748-45b2-ae66-e3fcc277f7c3,f7e2d4bb-1c8c-42bd-8c1a-e0424303bb7f,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on MTU 12V4000 Generator,True,Andrea Novak,2026-07-30T15:15:28,2026-07-30T15:14:58
44d0243f-81e0-4e63-9d19-73b0af7fdc28,edd08cfa-27bd-43ea-a9de-619405ee2af8,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on MTU 12V4000 Generator,True,Jake Mccullough,2026-07-30T15:17:36,2026-07-30T15:17:12
2e8d696f-2982-4701-853c-f4920817a3c7,cdf2f5ec-4498-46da-a6ad-4427ae17d93e,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on CAT 740 Dump Truck,True,,2026-07-30T15:16:05,2026-07-30T15:17:14
f521ecd1-f1b8-45b3-904c-b0e7bcb96173,2be59483-10b7-4e21-b720-b10876783841,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on Komatsu HM400 Dump Truck,False,Larry Silva,2026-07-30T15:14:27,2026-07-30T15:15:55
7ec1e542-b20f-48b1-ba2b-189e344f8919,499abaa9-c7a5-44f5-a672-40edf44782fe,engine_overheat,warning,Engine Overheat Alert,Automated alert: engine overheat detected on Komatsu D65 Bulldozer,True,,2026-07-30T15:19:10,2026-07-30T15:19:33
bb7eae63-c9ef-4d64-bf22-f33828264dc7,ee3c0e27-0f13-48ba-83d3-03b5f58e25ee,engine_overheat,warning,Engine Overheat Alert,Automated alert: engine overheat detected on CAT DP50 Forklift,False,Jerry Howe,2026-07-30T15:16:49,2026-07-30T15:15:02
229a56ce-6cf8-462f-88bd-c4f9b29a296f,f6efd6c6-f920-4a49-a686-816b436f93d6,battery_low,critical,Battery Low Alert,Automated alert: battery low detected on Bomag BW 213 Compactor,True,Joseph Lee,2026-07-30T15:14:52,2026-07-30T15:18:13
fcc0edeb-ede3-49e5-9213-0818d9cb7714,b6e5bbec-0b71-40db-9828-7d2eaa33b758,unauthorized_movement,warning,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on CAT D6 Bulldozer,True,Dylan Gomez,2026-07-30T15:17:35,2026-07-30T15:17:47
b96821d1-0ea6-4703-a14d-fd32034f558f,1f5e380b-ed3e-4b79-a7ba-207caca3f595,speed_violation,critical,Speed Violation Alert,Automated alert: speed violation detected on Link-Belt TCC-750 Crane,True,Kimberly Strong,2026-07-30T15:17:44,2026-07-30T15:19:16
db864bd0-7644-48fd-8d87-e1c3ea236756,aca42319-33a0-4cf6-8b7d-78859b677eb0,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on CAT 740 Dump Truck,True,Kimberly Saunders,2026-07-30T15:19:55,2026-07-30T15:14:56
6262ffe1-b323-4fc5-883c-8f26bf02dd6c,aafa3610-ebf7-48be-8799-dec94f9be309,health_alert,emergency,Health Alert Alert,Automated alert: health alert detected on Volvo A40 Dump Truck,True,,2026-07-30T15:17:45,2026-07-30T15:17:58
a6938272-41f2-4c44-8f84-ed8346f64aa1,02b01403-ec33-4019-a641-5252aa73f24d,health_alert,info,Health Alert Alert,Automated alert: health alert detected on Hyster H80FT Forklift,True,John Watson,2026-07-30T15:14:23,2026-07-30T15:14:12
72549ea0-c8c2-4066-a01a-4d88744ac511,d8625e97-dedf-4e3d-99e7-c89de008c037,overload_detected,critical,Overload Detected Alert,Automated alert: overload detected detected on Toyota 8FGU25 Forklift,True,,2026-07-30T15:18:05,2026-07-30T15:19:26
afbaf716-5572-42cf-8a88-a0f735e1b0e8,5d9f9295-5c32-4e83-b08e-c8f62318aa1e,health_alert,info,Health Alert Alert,Automated alert: health alert detected on Bomag BW 213 Compactor,False,Kevin Hayes,2026-07-30T15:15:46,2026-07-30T15:19:28
a57a1f52-4952-4451-9775-df4f64e98e2a,7b574536-46e9-4cf0-a5c1-eba1f75963b8,engine_overheat,warning,Engine Overheat Alert,Automated alert: engine overheat detected on Hamm HD 120 Compactor,True,,2026-07-30T15:15:18,2026-07-30T15:18:00
11a8f87d-0198-4fec-8051-2882dee1c306,815040ba-e99b-4b90-8f09-ef80bca4e065,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on Komatsu D65 Bulldozer,True,,2026-07-30T15:19:45,2026-07-30T15:14:22
47e159cc-5eb5-4338-a9c2-065485ce86ba,c8e73a3f-4716-4826-baf3-297817e9e9c6,unauthorized_movement,warning,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Hamm HD 120 Compactor,True,Julia Patterson,2026-07-30T15:19:46,2026-07-30T15:16:08
86c3faf1-f2ad-4fe4-b282-e07747205b13,79c0d3ac-c9dc-4791-94d6-160686e0769d,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on CAT 770 Dump Truck,True,,2026-07-30T15:18:57,2026-07-30T15:18:42
308459dc-fdbd-4275-bde7-10bdb41cab5c,584e190b-7f62-4ff7-907a-d13964aa2c8f,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Komatsu HM400 Dump Truck,True,Jerry Wade,2026-07-30T15:14:42,2026-07-30T15:19:40
bbd37477-f069-46de-81a9-7ca5646cef32,f0121863-a9db-450f-87c7-7ceb72d128e3,unauthorized_movement,critical,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on CAT CS56 Compactor,False,Robert Barr,2026-07-30T15:17:22,2026-07-30T15:14:05
3d3b66e7-7a23-4bb7-a74e-1202e7d5f88c,7bc3cbca-b4c9-45c2-9c98-9a7c8435a94a,battery_low,critical,Battery Low Alert,Automated alert: battery low detected on Komatsu HM400 Dump Truck,True,Mary Allison,2026-07-30T15:17:46,2026-07-30T15:16:21
91fdbb58-993f-4a62-b090-05bb4ebace27,8a3d250c-6de4-4dac-a648-94e7f1907baa,fuel_low,emergency,Fuel Low Alert,Automated alert: fuel low detected on Cummins QSX15 Generator,True,,2026-07-30T15:17:15,2026-07-30T15:16:20
9b7052cd-f0ec-48d2-be32-21b6a4967aaf,37a7394a-f830-4d93-997d-4d667c7f80b0,engine_overheat,critical,Engine Overheat Alert,Automated alert: engine overheat detected on Volvo A40 Dump Truck,True,,2026-07-30T15:17:46,2026-07-30T15:19:27
e05defc2-b59f-425c-b9a0-091a427a2149,05e05424-938e-4e3b-8ae0-2a6982435e87,excessive_idle,warning,Excessive Idle Alert,Automated alert: excessive idle detected on Volvo L120 Loader,False,Brian Lopez,2026-07-30T15:15:54,2026-07-30T15:16:44
c6b7726e-2e3d-4449-b57c-de1d48d2761d,5d870766-d261-482d-a5e2-d98a65859089,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on Tadano GR-1000 Crane,False,Elizabeth Peterson,2026-07-30T15:14:42,2026-07-30T15:19:01
4b9ba235-878e-4828-9f22-3dd3f4a19c8d,a86b3b10-4eb2-461f-b804-38398bc5a989,excessive_idle,critical,Excessive Idle Alert,Automated alert: excessive idle detected on Toyota 8FGU25 Forklift,True,,2026-07-30T15:18:39,2026-07-30T15:16:33
bc91840e-6fc6-4d4f-9c68-f145887a7ef0,d47be452-5f36-4432-8ea6-8ca35b1706ff,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on Komatsu WA320 Loader,True,Debra Sanchez,2026-07-30T15:18:02,2026-07-30T15:17:57
3623cdd9-2fbf-4bb9-9e88-a3de922c2fa0,5d99e1fe-39af-48c4-bed0-9c6d2954bc60,battery_low,critical,Battery Low Alert,Automated alert: battery low detected on CAT 770 Dump Truck,False,Tracey Holt,2026-07-30T15:18:23,2026-07-30T15:14:51
7fdad09c-4399-4059-9274-1717c6a82282,bd5b5537-c645-4658-8be0-185bb0f38f52,geofence_breach,critical,Geofence Breach Alert,Automated alert: geofence breach detected on John Deere 850K Bulldozer,True,Abigail Miller,2026-07-30T15:17:23,2026-07-30T15:17:03
b6c695b9-5701-4101-9490-c09d1684b976,cee855a1-a507-44ef-b02f-ca693296d8b5,excessive_idle,warning,Excessive Idle Alert,Automated alert: excessive idle detected on Link-Belt TCC-750 Crane,False,Monica Shea,2026-07-30T15:17:48,2026-07-30T15:16:33
1da6a835-111e-4aec-ab77-b1f84563bb85,17916214-0191-4dca-a455-c111cbb71a77,engine_overheat,emergency,Engine Overheat Alert,Automated alert: engine overheat detected on CAT D6 Bulldozer,True,Robert Miller,2026-07-30T15:15:49,2026-07-30T15:19:46
47021d37-c150-4bc0-8c55-c205a5221c4a,b7d44b63-8585-4eb2-a662-3a1acafa0e68,geofence_breach,emergency,Geofence Breach Alert,Automated alert: geofence breach detected on MTU 12V4000 Generator,True,Bonnie Porter,2026-07-30T15:18:52,2026-07-30T15:18:41
2f8fd943-44c0-4b80-a1b5-f78a8bb18476,210c0724-60bc-41f4-9acb-2ac925b626ad,engine_overheat,warning,Engine Overheat Alert,Automated alert: engine overheat detected on CAT D8 Bulldozer,True,Robert Patterson,2026-07-30T15:16:28,2026-07-30T15:18:48
ea89d551-6988-40b1-8c12-b280e7c57e87,0e2e2d65-7058-4484-8176-fc5c68adb06f,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on Tadano GR-1000 Crane,True,Casey Long,2026-07-30T15:18:15,2026-07-30T15:14:55
149c8e43-e688-4615-9c68-5192783a17c8,430ede0b-bf08-4d46-87e1-b8fd96521518,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on Volvo A40 Dump Truck,False,,2026-07-30T15:17:54,2026-07-30T15:19:14
9a251f36-c9dc-46e9-927b-37282e1b75e3,2407b3e1-e827-4934-b475-37ac8507d2b5,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on CAT 740 Dump Truck,False,Henry Jarvis,2026-07-30T15:14:03,2026-07-30T15:19:43
6bab82e1-ff05-4903-b308-3c2aac4ab38b,def63940-d7aa-4277-a1e0-1d42fef8779f,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on Link-Belt TCC-750 Crane,False,Michael Gentry,2026-07-30T15:15:57,2026-07-30T15:17:44
2792e25d-899d-4e4b-ae68-9a908cbd3047,d0b398c8-2432-42f8-a9b2-bcc5932b833e,battery_low,info,Battery Low Alert,Automated alert: battery low detected on CAT CS56 Compactor,True,Sheryl Hayes,2026-07-30T15:16:58,2026-07-30T15:18:05
345537eb-d1f4-44b5-b4f4-866b8ebfc6bc,fb6f7959-a44e-4091-a788-e0f162cf8991,speed_violation,critical,Speed Violation Alert,Automated alert: speed violation detected on CAT 950 Loader,True,Mrs. Barbara Gross,2026-07-30T15:15:15,2026-07-30T15:19:51
cee7023a-f296-4c11-bc51-c6ac121587c7,ea8db8f4-5db0-40dc-a1dd-210b0826b974,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on Link-Belt TCC-750 Crane,False,Steven James,2026-07-30T15:19:09,2026-07-30T15:18:14
1c34f3c2-e09a-4a40-b788-7895da551a83,bed544c7-5670-4b80-964c-5b67f3692df4,health_alert,info,Health Alert Alert,Automated alert: health alert detected on MTU 12V4000 Generator,False,James Dougherty,2026-07-30T15:18:21,2026-07-30T15:14:29
0e388cc4-3941-4be6-a210-878339de3df1,ba105fd9-2a4d-42f3-a3a5-82d883912a21,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on CAT D8 Bulldozer,True,Laura Phelps,2026-07-30T15:19:38,2026-07-30T15:19:36
4662e56a-ecbe-430f-9a49-5143519ae6fa,a92a8d5c-7f8d-4b9b-a85a-69e6c738f472,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on Toyota 8FGU25 Forklift,True,Gary Anthony,2026-07-30T15:18:42,2026-07-30T15:19:46
7bbcfdf6-382b-4191-91e1-9c5f25e433a0,13e5f0b8-a79e-4d1f-b512-352272732b0d,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on Komatsu WA320 Loader,True,,2026-07-30T15:16:59,2026-07-30T15:17:42
e2d64cbe-5de5-4325-a649-1c8d527050af,f65bd9f5-b41b-48b3-8d2c-b1e53f73cb7d,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Tadano GR-1000 Crane,True,Michael Moore,2026-07-30T15:14:18,2026-07-30T15:15:04
1b35c59c-e4d1-411b-8c76-7177a1e5ee57,3ccab184-a3f8-442d-b964-3f31eef59ba8,health_alert,critical,Health Alert Alert,Automated alert: health alert detected on Tadano GR-1000 Crane,False,Dylan Sherman,2026-07-30T15:17:30,2026-07-30T15:16:48
207405c0-7961-433f-bf71-1794f2968c28,e353b71f-4e57-41df-983e-49758c475124,speed_violation,critical,Speed Violation Alert,Automated alert: speed violation detected on Toyota 8FGU25 Forklift,True,Manuel Miller,2026-07-30T15:18:41,2026-07-30T15:16:28
41b6f77e-622f-4ad4-a0d7-0bb20942d218,ddbd5be4-77a3-49da-9f77-645bc86d3c01,geofence_breach,critical,Geofence Breach Alert,Automated alert: geofence breach detected on Perkins 4008 Generator,True,Tara Frey,2026-07-30T15:14:54,2026-07-30T15:17:38
02f31a9e-997e-4cf2-bbc8-4d8e3d385ac9,bd5b5537-c645-4658-8be0-185bb0f38f52,health_alert,critical,Health Alert Alert,Automated alert: health alert detected on John Deere 850K Bulldozer,False,Yolanda Kim,2026-07-30T15:15:59,2026-07-30T15:15:05
a66362ba-e7fa-4bd2-ab5e-d9f3ce1e7114,3a9cde6d-e056-4ade-9d29-f486f14a5d19,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on Volvo EC220 Excavator,False,William White,2026-07-30T15:16:25,2026-07-30T15:18:45
17f2ba8e-4d4c-4922-8b0e-fdee76cb4f7f,dd56e682-c874-40c4-ad19-d047d8dfd8dc,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on Perkins 4008 Generator,False,Tyler Miller,2026-07-30T15:16:35,2026-07-30T15:18:14
420278d6-08b0-4360-bd2a-2ef0936ce1da,7c644664-aee1-4c28-8215-5c3573b6933f,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on Cummins QSX15 Generator,True,,2026-07-30T15:16:51,2026-07-30T15:17:41
e93440bf-444e-4f35-ac6e-720e5af50f6a,520758a5-0ba4-45b2-b4ea-a69f292f743f,speed_violation,warning,Speed Violation Alert,Automated alert: speed violation detected on Komatsu HM400 Dump Truck,False,Timothy Snyder,2026-07-30T15:14:05,2026-07-30T15:15:31
918acc74-c24f-41ff-a3fa-10efb84dd6c2,3c11391b-dc6c-4e85-a855-032de7f4f352,excessive_idle,warning,Excessive Idle Alert,Automated alert: excessive idle detected on CAT D8 Bulldozer,True,,2026-07-30T15:17:08,2026-07-30T15:18:52
fa6d1971-9ee8-479a-a179-5404be206071,1a06c5c5-731d-4299-a6af-a4cf5c7676ba,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on CAT 740 Dump Truck,True,Mrs. Heather Short,2026-07-30T15:14:36,2026-07-30T15:17:46
d06cbaa2-4468-4fed-b21f-834562ad1f46,e6f0322b-02d1-4905-ba34-1cca3352fb8a,battery_low,critical,Battery Low Alert,Automated alert: battery low detected on Komatsu HM400 Dump Truck,False,Rodney Rodriguez,2026-07-30T15:18:40,2026-07-30T15:15:36
d56b8a67-1859-4c00-b2b0-06d2a297dee7,4f07e9ad-90f9-4b69-9f21-7bd4c505e044,battery_low,info,Battery Low Alert,Automated alert: battery low detected on Cummins QSX15 Generator,True,Denise Strong,2026-07-30T15:17:12,2026-07-30T15:15:29
21639ed4-6449-4f0b-acf2-d22d33016c62,ac7a5344-7ba4-4268-b8af-04be5e97b1cd,maintenance_due,warning,Maintenance Due Alert,Automated alert: maintenance due detected on Volvo A40 Dump Truck,True,Nathaniel Ellis,2026-07-30T15:15:13,2026-07-30T15:15:42
01d7d84c-d1ef-4356-bf94-009dc4f71836,c00156b5-55c9-433a-bc23-a9d3164af256,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on Dynapac CA3500 Compactor,True,Jennifer Hill,2026-07-30T15:16:25,2026-07-30T15:17:37
1cbb2a91-1b48-40b2-ac29-c4c9c6646628,aafa3610-ebf7-48be-8799-dec94f9be309,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on Volvo A40 Dump Truck,True,Marissa Espinoza,2026-07-30T15:18:19,2026-07-30T15:17:33
8c6fb494-29e6-48e9-8fde-99d84b370294,c69a04bd-a2d0-41a8-8fd8-fda8e023cd14,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on Yale GLP060VX Forklift,False,Kara Cunningham,2026-07-30T15:18:27,2026-07-30T15:18:59
b0e4025e-17f1-4ff0-aac1-067604e337ba,100655ab-bd0a-4ad9-8880-a4f666f79d40,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on Perkins 4008 Generator,True,Andrew Barry,2026-07-30T15:16:11,2026-07-30T15:16:30
2d2f9ed0-b5de-4688-bb1c-71c14ef2e0eb,059a83dd-f6ae-4f74-ad4b-92c7d70d41e7,engine_overheat,warning,Engine Overheat Alert,Automated alert: engine overheat detected on Yale GLP060VX Forklift,True,Angela Chase,2026-07-30T15:16:11,2026-07-30T15:16:21
2f30045a-df2b-40ad-8b9b-bac9f3cf430f,e3e54c3b-0194-4920-b56b-e9c5d1cbec51,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on Hyster H80FT Forklift,True,,2026-07-30T15:15:46,2026-07-30T15:19:13
4bd465dc-6813-4e9d-a868-f26371a65c7d,d365d6ff-2b94-4722-b385-7cb32353367d,engine_overheat,critical,Engine Overheat Alert,Automated alert: engine overheat detected on Link-Belt TCC-750 Crane,True,Shawn Adams,2026-07-30T15:19:00,2026-07-30T15:18:11
7383e4ef-7c40-4974-9814-c1950d94cca2,ba527597-80a4-4328-8151-50334a493329,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on Toyota 8FGU25 Forklift,True,Andrew Gonzalez,2026-07-30T15:17:48,2026-07-30T15:16:16
e276c033-1ed5-41d1-b467-0862744887ad,156019e2-56eb-40f1-b489-21a0444b207d,unauthorized_movement,info,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Komatsu WA320 Loader,True,,2026-07-30T15:15:38,2026-07-30T15:18:26
594b5b2b-f177-4937-89d1-c7d688290c62,90fa2865-4ccb-475d-9d8e-a88abca7b3f3,engine_overheat,critical,Engine Overheat Alert,Automated alert: engine overheat detected on John Deere 850K Bulldozer,True,Kayla Rogers,2026-07-30T15:16:59,2026-07-30T15:18:01
f7161c31-499d-4a6f-b64d-703104ebc727,a8220478-cf40-4301-a193-b84351b99eac,overload_detected,critical,Overload Detected Alert,Automated alert: overload detected detected on Yale GLP060VX Forklift,False,Mikayla Stevens,2026-07-30T15:19:15,2026-07-30T15:16:30
1e614cf1-806b-4f09-9629-0634d50a6b62,3a9cde6d-e056-4ade-9d29-f486f14a5d19,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on Volvo EC220 Excavator,True,Nancy Martin,2026-07-30T15:18:46,2026-07-30T15:14:39
75a8a4cb-c911-4d13-a5a0-55ec50be9ca9,40530ddf-9272-4398-b4f9-63123a51517d,health_alert,info,Health Alert Alert,Automated alert: health alert detected on CAT 966 Loader,True,,2026-07-30T15:18:57,2026-07-30T15:18:09
59ca2a7a-754b-43a5-b5c8-61bc43ff3198,0a237b8c-0d71-4778-b797-fb586790d624,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on Volvo A40 Dump Truck,True,Justin Powell,2026-07-30T15:16:40,2026-07-30T15:15:12
d6cc2256-1671-4bb5-8423-e27d99f54958,b24fa081-aa17-4833-8918-458773a878de,excessive_idle,critical,Excessive Idle Alert,Automated alert: excessive idle detected on CAT 320 Excavator,False,John Thompson,2026-07-30T15:18:07,2026-07-30T15:19:04
2aba73b1-8f81-4e9f-8bb4-2f76d9ad07ab,a974cd4a-dc4d-4da0-a45d-4bafe4e9a602,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on CAT 330 Excavator,True,Sherri Molina,2026-07-30T15:19:50,2026-07-30T15:17:28
2b70224f-9455-4a03-a423-bffb2db48294,3f77bff8-e040-4597-b2da-60afc49d959a,health_alert,critical,Health Alert Alert,Automated alert: health alert detected on Bomag BW 213 Compactor,True,Jessica Fitzgerald,2026-07-30T15:16:55,2026-07-30T15:18:21
acc3729a-258b-41fe-987e-6890badb46c7,72c74929-fcc0-4e62-b81a-69e7d712dc30,excessive_idle,critical,Excessive Idle Alert,Automated alert: excessive idle detected on CAT CS56 Compactor,True,Johnny Phillips,2026-07-30T15:15:10,2026-07-30T15:16:04
93112535-dbe8-4230-a6a5-2ed75e7abb08,ee728683-9a28-4358-bf02-a91e1797df03,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on CAT 770 Dump Truck,False,Julia Dougherty,2026-07-30T15:15:46,2026-07-30T15:18:19
791f0232-db55-41ae-908e-54d479445d32,d578e2cc-0219-4fb4-9f27-1fdc4bdee739,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on CAT C15 Generator,True,Amanda Porter,2026-07-30T15:17:20,2026-07-30T15:19:55
